status,departamento,municipio,match_key,pib_col,pib_value,old_pop_col,old_pop_value,pob_2012,pob_2024,pob_retro_2021,pibpc_retro_2021
ok,La Paz,Villa Ancoraimes,la paz|villa ancoraimes,PIB_USD2017,34108418.179783426,POB_ESTIMADA,16210.908783510164,13136,16953,15905.62380574859,2144.425053449083
ok,Potosí,"Colcha ""K""",potosi|colcha k,PIB_USD2017,50115136.95199268,POB_ESTIMADA,14265.818341465643,12997,12740,12803.769605619793,3914.092372452273
ok,La Paz,Puerto Mayor de Carabuco,la paz|puerto mayor de carabuco,PIB_USD2017,19947031.90031604,POB_ESTIMADA,9788.643535275189,14589,17336,16604.203782261906,1201.3242045141149
ok,Oruro,Sabaya,oruro|sabaya,PIB_USD2017,20114850.61666196,POB_ESTIMADA,8392.405732539864,8018,15504,13147.686280819134,1529.9156206675743
ok,La Paz,Tipuani,la paz|tipuani,PIB_USD2017,11973676.301730389,POB_ESTIMADA,6595.304464442013,9985,7716,8229.646515187498,1454.9441801216403
ok,La Paz,Nuestra Señora de La Paz,la paz|nuestra senora de la paz,PIB_USD2017,2692946317.1294518,POB_ESTIMADA,698897.5334339994,766468,757431,759680.211511371,3544.8419957811993
ok,La Paz,Sorata,la paz|sorata,PIB_USD2017,58957933.8243297,POB_ESTIMADA,30169.060552569405,23512,30083,28285.460330731814,2084.390111914587
ok,La Paz,La Asunta,la paz|la asunta,PIB_USD2017,59137794.51185275,POB_ESTIMADA,36235.02421869353,40178,45587,44170.044657810184,1338.8665320580778
ok,La Paz,Chuma,la paz|chuma,PIB_USD2017,18966678.496712472,POB_ESTIMADA,12952.336611827535,11473,17830,15969.185133711277,1187.7048414119406
ok,La Paz,Guanay,la paz|guanay,PIB_USD2017,37695744.35069166,POB_ESTIMADA,20193.868211561865,14788,16386,15970.998664571172,2360.2621941427483
ok,La Paz,Teoponte,la paz|teoponte,PIB_USD2017,23586245.350707676,POB_ESTIMADA,12709.108528846744,9349,13379,12232.325533558664,1928.1898021762258
ok,La Paz,Mapiri,la paz|mapiri,PIB_USD2017,22528853.474565208,POB_ESTIMADA,11605.226424843417,13891,21843,19505.971806330865,1154.9721130660732
ok,La Paz,Humanata,la paz|humanata,PIB_USD2017,8792156.038222851,POB_ESTIMADA,4823.209444282325,5342,5658,5577.289375305654,1576.420989943885
ok,Chuquisaca,Huacareta,chuquisaca|huacareta,PIB_USD2017,26271669.10601481,POB_ESTIMADA,12715.702274811125,8349,7200,7471.503213643484,3516.249455402886
ok,Chuquisaca,Monteagudo,chuquisaca|monteagudo,PIB_USD2017,41500841.331197165,POB_ESTIMADA,19460.08835025985,24303,24546,24485.023159303015,1694.9480121454997
ok,Potosí,Potosí,potosi|potosi,PIB_USD2017,686337283.4284041,POB_ESTIMADA,242769.1671448284,191302,218702,211504.4180164648,3245.025753433554
ok,La Paz,San Pedro de Tiquina,la paz|san pedro de tiquina,PIB_USD2017,9467493.570552977,POB_ESTIMADA,4520.005577884112,6052,9164,8261.112572130207,1146.0312987977711
ok,Santa Cruz,Lagunillas,santa cruz|lagunillas,PIB_USD2017,6716137.114446493,POB_ESTIMADA,2610.044691968149,5366,5946,5795.372367608061,1158.8793072184353
ok,La Paz,Curva,la paz|curva,PIB_USD2017,7622960.320516486,POB_ESTIMADA,3543.033843917992,3285,6611,5550.526894775122,1373.3759812410256
ok,La Paz,Pelechuco,la paz|pelechuco,PIB_USD2017,21904627.075265653,POB_ESTIMADA,10059.39320079184,6780,9060,8426.623142360608,2599.454930546397
ok,La Paz,Palos Blancos,la paz|palos blancos,PIB_USD2017,74145853.41660084,POB_ESTIMADA,39136.84217960902,24731,27137,26514.399482570112,2796.4372138747635
ok,Beni,Puerto Menor de Rurrenabaque,beni|puerto menor de rurrenabaque,PIB_USD2017,30174848.82561342,POB_ESTIMADA,12600.494199202016,19195,21240,20709.180500514405,1457.0759487495843
ok,La Paz,San Buenaventura,la paz|san buenaventura,PIB_USD2017,13422896.558003107,POB_ESTIMADA,5096.200567469594,8711,10105,9736.867089438036,1378.564217289507
ok,Beni,Santa Ana,beni|santa ana,PIB_USD2017,42562980.30600036,POB_ESTIMADA,15905.336769265885,17069,18088,17827.68416806444,2387.465466897008
ok,Beni,San Borja,beni|san borja,PIB_USD2017,91909003.3300422,POB_ESTIMADA,47632.54814702444,40864,45798,44511.28206082718,2064.847361719291
ok,Beni,Reyes,beni|reyes,PIB_USD2017,33458305.751003116,POB_ESTIMADA,14891.757235530586,13246,11478,11896.545035130383,2812.438876346121
ok,Pando,Puerto Gonzalo Moreno,pando|puerto gonzalo moreno,PIB_USD2017,23579769.085808,POB_ESTIMADA,9534.545534089892,8160,12431,11189.278654612275,2107.353817315856
ok,Beni,Puerto Siles,beni|puerto siles,PIB_USD2017,3087775.8863649177,POB_ESTIMADA,1254.82072207229,945,1091,1052.5106889197932,2933.7240171251337
ok,La Paz,Mocomoco,la paz|mocomoco,PIB_USD2017,38251886.062058926,POB_ESTIMADA,21124.44548581234,15665,17811,17248.40049185931,2217.7062783365095
ok,Beni,Exaltación,beni|exaltacion,PIB_USD2017,29051983.488764416,POB_ESTIMADA,9497.099457047154,6362,8012,7563.17451680546,3841.24198432954
ok,Beni,Riberalta,beni|riberalta,PIB_USD2017,256569325.8402225,POB_ESTIMADA,105432.42897185904,89022,110302,104547.07269540428,2454.10339309769
ok,Pando,Bella Flor,pando|bella flor,PIB_USD2017,22859993.21412264,POB_ESTIMADA,9502.15286822543,3909,3630,3697.8252734258235,6182.010106968674
ok,Pando,San Pedro,pando|san pedro,PIB_USD2017,4045321.754899473,POB_ESTIMADA,1792.4486535476178,19103,15246,16130.295758081893,250.79030264355893
ok,Pando,Puerto Rico,pando|puerto rico,PIB_USD2017,23619098.00841597,POB_ESTIMADA,8742.520309573943,6239,7367,7067.189697425997,3342.077830034545
ok,Pando,Santa Rosa,pando|santa rosa,PIB_USD2017,12757222.853081135,POB_ESTIMADA,5168.354297273711,19217,17999,18296.06439956519,697.2659570100941
ok,Pando,Ingavi,pando|ingavi,PIB_USD2017,3310277.1488489057,POB_ESTIMADA,1547.7033184722352,1654,2600,2322.008938893482,1425.609132420639
ok,Beni,Guayaramerín,beni|guayaramerin,PIB_USD2017,220661928.03929588,POB_ESTIMADA,78111.08023882212,41814,42031,41976.64465070052,5256.77861762144
ok,Pando,Villa Nueva,pando|villa nueva,PIB_USD2017,7767776.193091124,POB_ESTIMADA,2965.393199802695,2801,2511,2580.5561409221245,3010.1171099945227
ok,Pando,Santos Mercado,pando|santos mercado,PIB_USD2017,7571527.377009737,POB_ESTIMADA,3414.3903501211,2165,2347,2300.1136344914376,3291.8057888404396
ok,Pando,Nueva Esperanza,pando|nueva esperanza,PIB_USD2017,10589108.058838855,POB_ESTIMADA,2505.4428872949047,2068,1598,1704.3948561728557,6212.825637491206
ok,La Paz,Santiago de Huata,la paz|santiago de huata,PIB_USD2017,12279784.674370425,POB_ESTIMADA,5780.791137645573,8562,9287,9100.188535782954,1349.3989301523748
ok,La Paz,Puerto Pérez,la paz|puerto perez,PIB_USD2017,9391573.674201263,POB_ESTIMADA,3967.896110735597,6498,7900,7523.418924941262,1248.3119400764442
ok,Potosí,Chuquihuta Ayllu Jucumani,potosi|chuquihuta ayllu jucumani,PIB_USD2017,26434690.247170903,POB_ESTIMADA,13947.988252899737,8019,8220,8169.282537083014,3235.864364731578
ok,La Paz,Alto Beni,la paz|alto beni,PIB_USD2017,19524459.084916748,POB_ESTIMADA,10141.772228697504,11194,10585,10734.07121820926,1818.923937433496
ok,La Paz,Caranavi,la paz|caranavi,PIB_USD2017,100912526.08369984,POB_ESTIMADA,52271.5658817149,50330,59676,57188.211091053905,1764.5686787269665
ok,Chuquisaca,Alcalá,chuquisaca|alcala,PIB_USD2017,11803969.283847185,POB_ESTIMADA,4962.455897754011,4902,3768,4024.171651463827,2933.2668450048322
ok,Chuquisaca,Sopachuy,chuquisaca|sopachuy,PIB_USD2017,15009601.532609375,POB_ESTIMADA,7008.849521790771,7312,6942,7032.70665470693,2134.2567335100744
ok,La Paz,Huarina,la paz|huarina,PIB_USD2017,14291641.009833382,POB_ESTIMADA,7430.653040051498,7948,8679,8490.176736859687,1683.3149005941093
ok,Cochabamba,Bolivar,cochabamba|bolivar,PIB_USD2017,16701356.062362088,POB_ESTIMADA,9387.82978160818,7279,8282,8018.984046629713,2082.727184047894
ok,Chuquisaca,Tomina,chuquisaca|tomina,PIB_USD2017,20370327.79664799,POB_ESTIMADA,8575.642181091936,8494,8509,8505.24751845487,2395.0305681813506
ok,Chuquisaca,Zudañez,chuquisaca|zudanez,PIB_USD2017,21656988.710378986,POB_ESTIMADA,10140.785337325604,11362,13694,13069.574204918297,1657.0538849099692
ok,Chuquisaca,Padilla,chuquisaca|padilla,PIB_USD2017,29020027.90388048,POB_ESTIMADA,11664.659400133403,10383,9192,9476.287434595124,3062.3836712610614
ok,Chuquisaca,Mojocoya,chuquisaca|mojocoya,PIB_USD2017,25114612.498845555,POB_ESTIMADA,12207.483038574468,8068,9055,8797.470381602683,2854.7538564455263
ok,Santa Cruz,Pucará,santa cruz|pucara,PIB_USD2017,5294306.284510855,POB_ESTIMADA,2339.7598396547955,2076,2015,2030.0798715582903,2607.9300419086185
ok,Chuquisaca,Villa Serrano,chuquisaca|villa serrano,PIB_USD2017,29345600.90946528,POB_ESTIMADA,12178.43308110099,11161,9107,9582.024555312384,3062.567909325148
ok,La Paz,Batallas,la paz|batallas,PIB_USD2017,45490855.99979105,POB_ESTIMADA,19697.94043869493,17426,20607,19761.072237465443,2302.043910023463
ok,Chuquisaca,Azurduy,chuquisaca|azurduy,PIB_USD2017,24785043.303151462,POB_ESTIMADA,13508.203438124045,10652,7903,8515.335740640332,2910.636063926669
ok,Potosí,"Caiza ""D""",potosi|caiza d,PIB_USD2017,23894289.78899463,POB_ESTIMADA,10138.684367121665,12067,12999,12759.45974251864,1872.672532471821
ok,La Paz,Copacabana,la paz|copacabana,PIB_USD2017,29328080.872270197,POB_ESTIMADA,12920.82444037438,14931,17463,16792.345622144312,1746.5148426670557
ok,Potosí,Chaquí,potosi|chaqui,PIB_USD2017,30331954.869222406,POB_ESTIMADA,13727.39502357072,9910,9285,9437.453932030487,3213.9976616231734
ok,Chuquisaca,El Villar,chuquisaca|el villar,PIB_USD2017,13020446.224209243,POB_ESTIMADA,6587.83208538396,4465,5654,5329.938757894509,2442.888523798484
ok,Potosí,Vitichi,potosi|vitichi,PIB_USD2017,25413039.735022698,POB_ESTIMADA,11341.979473093515,10646,10184,10297.585544786049,2467.8639108650104
ok,Chuquisaca,Villa Vaca Guzmán,chuquisaca|muyupampa,PIB_USD2017,15224585.681284986,POB_ESTIMADA,6546.583981634278,9720,13282,12284.68919323315,1239.313868003371
ok,Potosí,Cotagaita,potosi|cotagaita,PIB_USD2017,87309595.7649546,POB_ESTIMADA,32216.05745139842,31801,29221,29845.68148825318,2925.3678057014167
ok,Chuquisaca,Villa Abecia,chuquisaca|villa abecia,PIB_USD2017,22189254.701358348,POB_ESTIMADA,4658.6290600631655,3514,5375,4833.194701754842,4591.0119642607915
ok,Potosí,Tupiza,potosi|tupiza,PIB_USD2017,139016092.481784,POB_ESTIMADA,56434.70430695952,44814,45590,45394.749261230136,3062.3826487463857
ok,Chuquisaca,Las Carreras,chuquisaca|las carreras,PIB_USD2017,57451671.52778336,POB_ESTIMADA,10076.265107029078,4088,5016,4765.910338308286,12054.71094703315
ok,La Paz,Tacacoma,la paz|tacacoma,PIB_USD2017,13586677.726888107,POB_ESTIMADA,8070.212126873681,8182,9761,9339.757567387862,1454.714175272541
ok,Santa Cruz,Yapacaní,santa cruz|yapacani,PIB_USD2017,143664980.15087163,POB_ESTIMADA,55528.99429744534,50558,57794,55893.27233167696,2570.3447688363544
ok,Santa Cruz,Boyuibe,santa cruz|boyuibe,PIB_USD2017,17346449.336182974,POB_ESTIMADA,7994.4351672803905,5087,5612,5475.876959572817,3167.7938464008516
ok,Cochabamba,Cocapata,cochabamba|cocapata,PIB_USD2017,52220700.41651281,POB_ESTIMADA,32259.213532844027,18076,19608,19213.23774903239,2717.9542094170324
ok,Santa Cruz,Vallegrande,santa cruz|vallegrande,PIB_USD2017,35796230.17603609,POB_ESTIMADA,15610.145010353644,17208,17249,17238.74085091194,2076.4991182138715
ok,Tarija,Villa Montes,tarija|villa montes,PIB_USD2017,272680412.0706332,POB_ESTIMADA,72263.35343899866,39867,46071,44434.89090877323,6136.628367794532
ok,Chuquisaca,Presto,chuquisaca|presto,PIB_USD2017,28357488.2714414,POB_ESTIMADA,12546.692289774392,12385,12539,12500.321402049098,2268.540732624118
ok,Santa Cruz,Trigal,santa cruz|trigal,PIB_USD2017,6454599.902127291,POB_ESTIMADA,2857.5026833606435,2135,2359,2300.8877160935976,2805.265053561929
ok,Santa Cruz,Quirusillas,santa cruz|quirusillas,PIB_USD2017,6954456.326246598,POB_ESTIMADA,3266.758982916721,2995,3086,3062.994013362983,2270.4766303513024
ok,Santa Cruz,La Guardia,santa cruz|la guardia,PIB_USD2017,273788621.5866844,POB_ESTIMADA,79268.39244594339,89284,147726,130252.51377091423,2101.9833987098236
ok,Santa Cruz,Moromoro,santa cruz|moromoro,PIB_USD2017,9977123.843915837,POB_ESTIMADA,3734.08871383177,2767,2793,2786.477185334917,3580.551061542838
ok,Santa Cruz,El Torno,santa cruz|el torno,PIB_USD2017,57591450.89927666,POB_ESTIMADA,20509.349604239447,49652,55697,54120.03132194942,1064.1429705884027
ok,Santa Cruz,Samaipata,santa cruz|samaipata,PIB_USD2017,27333807.247702897,POB_ESTIMADA,12437.998575869828,10472,11843,11484.278222765442,2380.1066743157367
ok,Santa Cruz,Cuatro Cañadas,santa cruz|cuatro canadas,PIB_USD2017,82191271.73583917,POB_ESTIMADA,27055.30182255014,22845,25258,24631.84878583773,3336.788580120534
ok,Santa Cruz,San Ramón,santa cruz|san ramon,PIB_USD2017,16691437.408843745,POB_ESTIMADA,6942.021922547511,7490,8541,8265.173904308516,2019.4901646464739
ok,Santa Cruz,Cotoca,santa cruz|cotoca,PIB_USD2017,163661575.8628003,POB_ESTIMADA,49468.11096977952,55633,106603,90606.67429366939,1806.2860946904348
ok,Santa Cruz,Saipina,santa cruz|saipina,PIB_USD2017,12807913.961886631,POB_ESTIMADA,6632.1736634827685,7390,6048,6358.723584173894,2014.2271939236366
ok,Cochabamba,Omereque,cochabamba|omereque,PIB_USD2017,14477256.13853589,POB_ESTIMADA,7621.33919721289,5643,6700,6418.50102055183,2255.550959979626
ok,Santa Cruz,Cuevo,santa cruz|cuevo,PIB_USD2017,8222119.22596874,POB_ESTIMADA,3487.307189129713,5052,5335,5262.797422164371,1562.3096551923372
ok,Chuquisaca,Huacaya,chuquisaca|huacaya,PIB_USD2017,5288653.299813206,POB_ESTIMADA,2201.472835331957,2541,2547,2545.498673087816,2077.6492070992945
ok,Chuquisaca,Macharetí,chuquisaca|machareti,PIB_USD2017,43504595.21056028,POB_ESTIMADA,15630.44725607344,7418,7235,7280.322348216072,5975.641342477149
ok,Santa Cruz,Porongo,santa cruz|porongo,PIB_USD2017,59604193.52789213,POB_ESTIMADA,16226.292101753716,15317,23126,20862.618623734663,2856.9852424988753
ok,Santa Cruz,San Javier,santa cruz|san javier,PIB_USD2017,35181384.8109944,POB_ESTIMADA,15170.613311235547,13620,14888,14560.34102710182,2416.247308047916
ok,Cochabamba,Villa Tunari,cochabamba|villa tunari,PIB_USD2017,144623410.6450042,POB_ESTIMADA,80847.47823428582,71386,93747,87573.21542292503,1651.4571258639032
ok,Cochabamba,Chimoré,cochabamba|chimore,PIB_USD2017,34585701.461444885,POB_ESTIMADA,18610.5860829124,21736,27521,25944.366104507862,1333.0717475280917
ok,Cochabamba,Tiraque,cochabamba|tiraque,PIB_USD2017,56120679.96682234,POB_ESTIMADA,29374.635593972624,21231,18475,19128.50143580907,2933.877499769162
ok,Cochabamba,Shinahota,cochabamba|shinahota,PIB_USD2017,32729809.831042483,POB_ESTIMADA,15371.306326088634,20841,27172,25428.50588281912,1287.13067066817
ok,Chuquisaca,Culpina,chuquisaca|culpina,PIB_USD2017,32738293.9159399,POB_ESTIMADA,14560.966583193822,17731,14848,15521.520992567412,2109.2194464458003
ok,Chuquisaca,Incahuasi,chuquisaca|incahuasi,PIB_USD2017,29262325.15969584,POB_ESTIMADA,13396.940206823156,13056,16484,15550.683764667843,1881.7388098510326
ok,Santa Cruz,San Juan,santa cruz|san juan,PIB_USD2017,35952649.84210828,POB_ESTIMADA,15470.149601609535,9191,10200,9937.812999720565,3617.7627656224977
ok,Potosí,Tinguipaya,potosi|tinguipaya,PIB_USD2017,33458598.41459341,POB_ESTIMADA,16116.1367428322,27200,28942,28496.31024519323,1174.1379191447154
ok,Santa Cruz,Montero,santa cruz|montero,PIB_USD2017,406576193.8520833,POB_ESTIMADA,151263.48491344185,109518,126886,122301.46409789634,3324.3771597586024
ok,Beni,Baures,beni|baures,PIB_USD2017,16260838.755090931,POB_ESTIMADA,7160.219937121786,5965,7488,7074.194378403985,2298.6135078125394
ok,Santa Cruz,Ascención de Guarayos,santa cruz|ascencion de guarayos,PIB_USD2017,66064333.23932538,POB_ESTIMADA,25444.28920298221,27070,34079,32172.676776359072,2053.4298000305143
ok,Beni,San Andrés,beni|san andres,PIB_USD2017,34373615.25744861,POB_ESTIMADA,11684.671800024007,12503,15570,14739.067820308914,2332.1430959212576
ok,Beni,Loreto,beni|loreto,PIB_USD2017,30930053.616939142,POB_ESTIMADA,15173.911534340685,3828,4269,4154.20188421957,7445.48639642
ok,Cochabamba,Vacas,cochabamba|vacas,PIB_USD2017,23875841.49258949,POB_ESTIMADA,12912.68423536605,8940,8409,8538.717474857465,2796.185909990896
ok,Cochabamba,Pocona,cochabamba|pocona,PIB_USD2017,36886470.318236336,POB_ESTIMADA,20934.54167965617,10750,12258,11862.243339855002,3109.5695191401473
ok,Santa Cruz,Okinawa Uno,santa cruz|okinawa uno,PIB_USD2017,193026856.82368267,POB_ESTIMADA,57561.820509982965,12482,10665,11092.81293825411,17401.07382123249
ok,Santa Cruz,Warnes,santa cruz|warnes,PIB_USD2017,371645968.5386823,POB_ESTIMADA,91844.03345089503,96406,151248,135142.90381466565,2750.022073288849
ok,Santa Cruz,General Saavedra,santa cruz|general agustin saavedra,PIB_USD2017,52883944.56477762,POB_ESTIMADA,20024.740620940385,14209,16598,15965.50641989818,3312.387541861318
ok,Santa Cruz,Fernández Alonso,santa cruz|fernandez alonso,PIB_USD2017,54063841.93991505,POB_ESTIMADA,22856.22193309168,15117,14610,14735.13317146405,3669.043320532365
ok,Santa Cruz,Mineros,santa cruz|mineros,PIB_USD2017,86801095.29849067,POB_ESTIMADA,33042.095519822644,23251,23110,23145.169634880713,3750.2898733426387
ok,Santa Cruz,Pampa Grande,santa cruz|pampagrande,PIB_USD2017,25021584.973861314,POB_ESTIMADA,11443.299705411257,9198,9692,9566.066715784145,2615.660722141457
ok,Santa Cruz,Mairana,santa cruz|mairana,PIB_USD2017,25874553.519740164,POB_ESTIMADA,11542.422181428525,10177,12735,12040.767086758977,2148.912385174692
ok,Cochabamba,Puerto Villarroel,cochabamba|puerto villarroel,PIB_USD2017,55930178.369402245,POB_ESTIMADA,26684.099516897924,46627,64595,59539.96093243439,939.3721039365728
ok,Santa Cruz,Colpa Bélgica,santa cruz|colpa belgica,PIB_USD2017,25406743.733170472,POB_ESTIMADA,6738.683397463671,6069,6007,6022.4403661480155,4218.679171317517
ok,Santa Cruz,Puerto Suarez,santa cruz|puerto suarez,PIB_USD2017,85162814.94303355,POB_ESTIMADA,22602.39513299204,19829,17417,17990.99641730717,4733.635256639132
ok,Santa Cruz,El Carmen Rivero Tórrez,santa cruz|el carmen rivero torrez,PIB_USD2017,66451393.597074986,POB_ESTIMADA,19237.680058524016,6342,8816,8119.144027926014,8184.531936927542
ok,Santa Cruz,San Matías,santa cruz|san matias,PIB_USD2017,63834777.26160309,POB_ESTIMADA,16176.992217288667,14470,15378,15145.79328769255,4214.686946340086
ok,Cochabamba,Ayopaya,cochabamba|ayopaya,PIB_USD2017,36895252.46113784,POB_ESTIMADA,21466.38424663252,23658,21815,22261.832966425918,1657.3321934802605
ok,Santa Cruz,San Ignacio,santa cruz|san ignacio,PIB_USD2017,211266660.4069248,POB_ESTIMADA,69650.4688874227,52362,67103,63068.21060032525,3349.8121858214777
ok,Santa Cruz,Urubicha,santa cruz|urubicha,PIB_USD2017,32181526.75262985,POB_ESTIMADA,14210.702245785324,7026,6555,6669.703968258495,4825.0307518569925
ok,Beni,Trinidad,beni|trinidad,PIB_USD2017,296924329.3436845,POB_ESTIMADA,123602.2918137758,106596,128589,122698.17164561484,2419.9572443612396
ok,Beni,San Ignacio,beni|san ignacio,PIB_USD2017,59509683.23636828,POB_ESTIMADA,24767.24114682577,52362,67103,63068.21060032525,943.5765288077063
ok,Beni,San Javier,beni|san javier,PIB_USD2017,30319323.86412539,POB_ESTIMADA,12329.518783322656,13620,14888,14560.34102710182,2082.322371961664
ok,Santa Cruz,San Pedro,santa cruz|san pedro,PIB_USD2017,71735754.7136696,POB_ESTIMADA,27687.701723101283,19103,15246,16130.295758081893,4447.2684065775575
ok,Santa Cruz,San Antonio de Lomerio,santa cruz|san antonio de lomerio,PIB_USD2017,26979111.663181607,POB_ESTIMADA,12383.121218321869,6481,6364,6393.0504789019005,4220.068612349774
ok,Cochabamba,Pojo,cochabamba|pojo,PIB_USD2017,32056120.94801134,POB_ESTIMADA,16745.833020830647,10156,11865,11412.518116848176,2808.8560841526496
ok,Cochabamba,Entre Ríos,cochabamba|entre rios,PIB_USD2017,99274967.63548727,POB_ESTIMADA,43313.91611822575,21991,20864,21140.216232721956,4696.024229015415
ok,Cochabamba,Colomi,cochabamba|colomi,PIB_USD2017,39978558.54716636,POB_ESTIMADA,19694.610088639303,19285,21846,21175.50897250243,1887.9621075026216
ok,Cochabamba,Alalay,cochabamba|alalay,PIB_USD2017,8685146.836133383,POB_ESTIMADA,4810.6226108963365,3447,3512,3495.63598368915,2484.568438092183
ok,Cochabamba,Vila Vila,cochabamba|vila vila,PIB_USD2017,12718797.057442188,POB_ESTIMADA,7150.084911537971,5459,5244,5296.942832772906,2401.158075323989
ok,La Paz,Ixiamas,la paz|ixiamas,PIB_USD2017,35988915.99678861,POB_ESTIMADA,15857.659021669106,9362,12595,11694.745847451506,3077.357684060423
ok,La Paz,Ayata,la paz|ayata,PIB_USD2017,14368786.37479329,POB_ESTIMADA,8503.715893513097,8410,9029,8870.104548367797,1619.911726681656
ok,Potosí,Uyuni,potosi|uyuni,PIB_USD2017,102481433.7827796,POB_ESTIMADA,40108.76131382449,29672,35318,33813.00601404734,3030.8288396543185
ok,La Paz,Waldo Ballivian,la paz|waldo ballivian,PIB_USD2017,6085952.731877944,POB_ESTIMADA,3046.4710719720288,5069,6442,6067.308994682537,1003.0728181491576
ok,Oruro,Curahuara de Carangas,oruro|curahuara de carangas,PIB_USD2017,9392657.563857237,POB_ESTIMADA,4365.946918839155,4184,6683,5944.653077428496,1580.017780940088
ok,Beni,San Joaquín,beni|san joaquin,PIB_USD2017,20458445.586038563,POB_ESTIMADA,6330.806033971355,6917,6808,6835.087903326743,2993.150325993777
ok,Oruro,Choquecota,oruro|choquecota,PIB_USD2017,4743425.609347603,POB_ESTIMADA,2592.2223120989484,1850,2504,2321.4999331944464,2043.2589902427962
ok,La Paz,Cajuata,la paz|cajuata,PIB_USD2017,21077180.120278034,POB_ESTIMADA,10833.410075325512,10458,15565,14092.04440935459,1495.6793711412495
ok,La Paz,Inquisivi,la paz|inquisivi,PIB_USD2017,29348305.385521337,POB_ESTIMADA,17200.319032281514,14717,18679,17598.27253274536,1667.681036926353
ok,La Paz,Irupana,la paz|irupana,PIB_USD2017,39398108.63098584,POB_ESTIMADA,20862.66686231488,17276,23279,21606.480951465655,1823.4393985529284
ok,La Paz,Chulumani,la paz|chulumani,PIB_USD2017,34131672.31093176,POB_ESTIMADA,16094.117927961994,17823,18303,18181.80147981006,1877.243701556922
ok,Oruro,Poopó,oruro|poopo,PIB_USD2017,9855161.823068583,POB_ESTIMADA,3923.8880202486994,7587,9189,8759.28605869531,1125.1101695994278
ok,Beni,San Ramón,beni|san ramon,PIB_USD2017,20639528.67971531,POB_ESTIMADA,8544.736496711384,7490,8541,8265.173904308516,2497.1681078550832
ok,La Paz,Tiahuanacu,la paz|tiahuanacu,PIB_USD2017,32523115.216283377,POB_ESTIMADA,15854.908631552722,12189,13648,13267.64307431393,2451.3106837527093
ok,La Paz,Puerto Acosta,la paz|puerto acosta,PIB_USD2017,23991143.42489868,POB_ESTIMADA,12185.426669446531,11290,14012,13275.429538342589,1807.1839676152526
ok,La Paz,Escoma,la paz|escoma,PIB_USD2017,13484439.697900796,POB_ESTIMADA,6806.273483478907,7186,8837,8391.709561940328,1606.876357954282
ok,La Paz,Charaña,la paz|charana,PIB_USD2017,21354276.67452826,POB_ESTIMADA,10139.145878359075,3246,4221,3952.7435892979047,5402.393601331792
ok,La Paz,Achacachi,la paz|achacachi,PIB_USD2017,88615028.09423363,POB_ESTIMADA,44450.98554756375,46058,47257,46954.35507920208,1887.2589761856764
ok,La Paz,Taraco,la paz|taraco,PIB_USD2017,9867456.171269571,POB_ESTIMADA,5015.549499518713,6603,7540,7293.967665270168,1352.8242273753049
ok,La Paz,La (Marka) San Andrés de Machaca,la paz|la marka san andres de machaca,PIB_USD2017,22396482.62037918,POB_ESTIMADA,12421.742359704367,6145,7936,7444.434552174091,3008.486737765524
ok,Oruro,Challapata,oruro|challapata,PIB_USD2017,49918934.25358986,POB_ESTIMADA,24682.38089807253,28918,35427,33673.85568638569,1482.4240716150614
ok,Oruro,Escara,oruro|escara,PIB_USD2017,10877307.975521415,POB_ESTIMADA,5169.665645176315,4223,4231,4228.99858032937,2572.0765256616023
ok,Oruro,Totora,oruro|totora,PIB_USD2017,8574271.714502133,POB_ESTIMADA,4816.84548278404,5531,6637,6341.321583460164,1352.1269346859951
ok,Oruro,Turco,oruro|turco,PIB_USD2017,11227012.3795188,POB_ESTIMADA,5723.16348452519,5207,5803,5647.891205095732,1987.823768522556
ok,Oruro,Coipasa,oruro|coipasa,PIB_USD2017,1902984.8707989813,POB_ESTIMADA,832.5974947378335,903,1406,1258.6672381454187,1511.9046664016864
ok,Oruro,Chipaya,oruro|chipaya,PIB_USD2017,3585445.798957634,POB_ESTIMADA,1452.9815429939113,2003,2355,2261.58763445302,1585.3667327929113
ok,Potosí,Chayanta,potosi|chayanta,PIB_USD2017,51486972.9865657,POB_ESTIMADA,25585.26707207089,16129,16021,16047.932012994454,3208.324471020645
ok,Oruro,Salinas de Garcí Mendoza,oruro|salinas,PIB_USD2017,27753570.38243838,POB_ESTIMADA,13948.807557439592,11878,15934,14805.716861589759,1874.5171640043338
ok,Potosí,Atocha,potosi|atocha,PIB_USD2017,28323578.074097514,POB_ESTIMADA,9067.773660002713,11234,9610,9992.545757369753,2834.4706906353836
ok,Potosí,San Pedro de Quemes,potosi|san pedro de quemes,PIB_USD2017,5247639.675033432,POB_ESTIMADA,1797.4970299687473,1060,1621,1457.685143194859,3599.9815869234963
ok,Santa Cruz,San Julián,santa cruz|san julian,PIB_USD2017,140570103.09848574,POB_ESTIMADA,55440.06814391947,47416,44909,45523.04112778646,3087.8891132052295
ok,Santa Cruz,El Puente,santa cruz|el puente,PIB_USD2017,52280689.925349854,POB_ESTIMADA,19320.727284570745,11354,9523,9951.019120497083,5253.802579643549
ok,Santa Cruz,Comarapa,santa cruz|comarapa,PIB_USD2017,52075438.941310346,POB_ESTIMADA,25384.55193605636,15919,17195,16866.717880372504,3087.4672423322854
