gestion,codigo_entidad,nombre_entidad,prg,proyecto,actividad,nivel,es_resumen_programa,es_fila_residual,descripcion,grupo_1,grupo_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,total,total_calculado,total_diff,file
2026,1101,Gobierno Autónomo Municipal de Sucre,97,0,000,resumen_programa,True,False,PARTIDAS NO ASIGNABLES A PROGRAMAS - ACTIVOS FINANCIEROS,0,0,0,0,0,0,0,0,443973701,443973701,443973701,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,97,0,018,detalle,False,False,PROVISION DE GASTO SMIP,0,0,0,0,0,0,0,0,443973701,443973701,443973701,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,200,0,000,resumen_programa,True,False,GESTIÓN DE SALUD,93691,38159798,0,0,0,0,0,0,0,38253489,38253489,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,200,0,051,detalle,False,False,DIRECCION MUNICIPAL DE SALUD DIMUSA,93691,0,0,0,0,0,0,0,0,93691,93691,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,200,0,099,detalle,False,False,SERVICIOS DE SALUD UNIVERSAL Y GRATUITA - SUS,0,38159798,0,0,0,0,0,0,0,38159798,38159798,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,201,0,000,resumen_programa,True,False,GESTIÓN DE SALUD - PRIMER NIVEL,3919874,0,0,0,0,0,0,0,0,3919874,3919874,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,201,0,058,detalle,False,False,SERVICIOS DE SALUD A LA RED MUNICIPAL DE ESTABLECIMIENTOS DE PRIMER NIVEL,837159,0,0,0,0,0,0,0,0,837159,837159,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,201,0,060,detalle,False,False,SERVICIOS DE SALUD CENTRO INTEGRAL BELEN,656180,0,0,0,0,0,0,0,0,656180,656180,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,201,0,061,detalle,False,False,SERVICIOS DE SALUD CENTRO INTEGRAL AZARI,588687,0,0,0,0,0,0,0,0,588687,588687,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,201,0,062,detalle,False,False,SERVICIOS DE SALUD CENTRO INTEGRAL LUIS ESPINAL,462366,0,0,0,0,0,0,0,0,462366,462366,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,201,0,064,detalle,False,False,SERVICIOS DE SALUD CENTRO INTEGRAL ALEGRIA,786795,0,0,0,0,0,0,0,0,786795,786795,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,201,0,067,detalle,False,False,SERVICIOS DE SALUD CENTRO INTEGRAL CASEGURAL,588687,0,0,0,0,0,0,0,0,588687,588687,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,202,0,000,resumen_programa,True,False,GESTIÓN DE SALUD - SEGUNDO NIVEL,2281218,0,0,0,0,0,0,0,0,2281218,2281218,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,202,0,052,detalle,False,False,SERVICIOS HOSPITAL POCONAS,804708,0,0,0,0,0,0,0,0,804708,804708,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,202,0,053,detalle,False,False,SERVICIOS HOSPITAL SAN PEDRO CLAVER,1476510,0,0,0,0,0,0,0,0,1476510,1476510,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,205,0,000,resumen_programa,True,False,GESTIÓN DE SALUD - PROYECTOS DE INVERSION PRIMER NIVEL,0,0,0,655069,0,0,0,0,0,655069,655069,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,205,11010299800000,000,detalle,False,False,CONST. CENTRO DE SALUD INTEGRAL CHUQUI CHUQUI,0,0,0,655069,0,0,0,0,0,655069,655069,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,210,0,000,resumen_programa,True,False,GESTIÓN DE EDUCACIÓN,0,0,0,0,0,0,140577,0,0,140577,140577,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,210,0,088,detalle,False,False,FONDO DE FOMENTO A LA EDUCACIÓN CÍVICO PATRIÓTICA,0,0,0,0,0,0,140577,0,0,140577,140577,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,211,0,000,resumen_programa,True,False,GESTIÓN DE EDUCACIÓN - INFRAESTRUCTURAS EDUCATIVAS,0,0,0,4982859,0,0,0,0,0,4982859,4982859,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,211,11010299400000,000,detalle,False,False,CONST. UNIDAD EDUCATIVA TUPAC AMARU D-3,0,0,0,537504,0,0,0,0,0,537504,537504,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,211,11010299500000,000,detalle,False,False,CONST. UNIDAD EDUCATIVA SANCHO D - 5,0,0,0,4445355,0,0,0,0,0,4445355,4445355,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,213,0,000,resumen_programa,True,False,GESTIÓN DE EDUCACIÓN - AMPLIACIONES,0,0,0,8327010,0,0,0,0,0,8327010,8327010,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,213,11010299700000,000,detalle,False,False,AMPL. UNIDAD EDUCATIVA GUIDO VILLAGOMEZ A D-3,0,0,0,1332500,0,0,0,0,0,1332500,1332500,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,213,11010300700000,000,detalle,False,False,AMPL. U.E. TAEPO D-6,0,0,0,3365739,0,0,0,0,0,3365739,3365739,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,213,11010300800000,000,detalle,False,False,AMPL. U.E. LLINFI D-6,0,0,0,2614887,0,0,0,0,0,2614887,2614887,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,213,11010307300000,000,detalle,False,False,CONST. NIVEL INICIAL U.E. ALBERTO BOHORQUEZ,0,0,0,1013884,0,0,0,0,0,1013884,1013884,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,250,0,000,resumen_programa,True,False,PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,0,0,0,0,0,0,28123946,0,0,28123946,28123946,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,250,0,088,detalle,False,False,RENTA DIGNIDAD,0,0,0,0,0,0,21086696,0,0,21086696,21086696,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,250,0,089,detalle,False,False,AYUDA ECONÓMICA PARA PERSONAS CON DISCAPACIDAD,0,0,0,0,0,0,7037250,0,0,7037250,7037250,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,251,0,000,resumen_programa,True,False,PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER - PREVENCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,0,984046,0,0,0,0,0,0,0,984046,984046,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,251,0,092,detalle,False,False,PREVENCION CONTRA LA VIOLENCIA HACIA LA MUJER,0,984046,0,0,0,0,0,0,0,984046,984046,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,330,0,000,resumen_programa,True,False,SERVICIOS DE SEGURIDAD CIUDADANA,0,3936182,0,0,0,0,0,0,0,3936182,3936182,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,330,0,003,detalle,False,False,FORTALECIMIENTO SEGURIDAD CIUDADANA EN DISTRITOS MUNICIPALES,0,3444159,0,0,0,0,0,0,0,3444159,3444159,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,330,0,080,detalle,False,False,FORTALECIMIENTO A LA FELCV,0,492023,0,0,0,0,0,0,0,492023,492023,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,340,0,000,resumen_programa,True,False,FORTALECIMIENTO INSTITUCIONAL,0,0,0,0,0,0,984769,0,0,984769,984769,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,340,0,088,detalle,False,False,SISTEMA ASOCIATIVO MUNICIPAL,0,0,0,0,0,0,984769,0,0,984769,984769,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,350,0,000,resumen_programa,True,False,FOMENTO AL DESARROLLO ECONÓMICO LOCAL Y PROMOCIÓN DEL EMPLEO -,0,0,0,224500,0,0,0,0,0,224500,224500,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,350,02873223700000,000,detalle,False,False,IMPLEM. PLANTA DE PROCES. DE MAT. PRIMA DE DESECHOS ORG. PROVENIENTES DE MATADEROS (RENDERING) MUN. (SUCRE),0,0,0,224500,0,0,0,0,0,224500,224500,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,00,0,000,resumen_programa,True,False,FUNCIONAMIENTO ÓRGANO EJECUTIVO,797442,368221,351255,0,0,0,0,12000,0,1528918,1528918,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,00,0,001,detalle,False,False,GASTOS DE FUNCIONAMIENTO EJECUTIVO,797442,368221,351255,0,0,0,0,12000,0,1528918,1528918,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,01,0,000,resumen_programa,True,False,FUNCIONAMIENTO ÓRGANO DELIBERATIVO,656219,35900,31228,0,0,0,0,1000,0,724347,724347,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,01,0,001,detalle,False,False,GASTOS DE FUNCIONAMIENTO CONCEJO,656219,35900,31228,0,0,0,0,1000,0,724347,724347,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,97,0,000,resumen_programa,True,False,PARTIDAS NO ASIGNABLES A PROGRAMAS - ACTIVOS FINANCIEROS,0,0,0,0,0,0,0,0,1699434,1699434,1699434,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,97,0,001,detalle,False,False,PROVISIONES PARA GASTOS DE INVERSION (PARTIDA 991),0,0,0,0,0,0,0,0,1699434,1699434,1699434,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,99,0,000,resumen_programa,True,False,PARTIDAS NO ASIGNABLES A PROGRAMAS - DEUDAS,0,0,0,0,0,268338,0,0,0,268338,268338,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,99,0,003,detalle,False,False,PRESTAMO FNDR FIDECOMISO CONTRAPARTES LOCALES,0,0,0,0,0,268338,0,0,0,268338,268338,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,100,0,000,resumen_programa,True,False,PROMOCIÓN Y FOMENTO A LA PRODUCCIÓN AGROPECUARIA,0,117000,247400,0,0,0,40232,0,0,404632,404632,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,100,0,001,detalle,False,False,ASISTENCIA TECNICA PECUARIA Y ZOONOSIS,0,10000,40000,0,0,0,0,0,0,50000,50000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,100,0,002,detalle,False,False,FERIAS AGROPECUARIAS MUNICIPIO YOTALA,0,7000,23000,0,0,0,0,0,0,30000,30000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,100,0,004,detalle,False,False,GASTOS DE FUNCIONAMIENTO DE LOS TRACTORES AGRICOLAS,0,54500,45500,0,0,0,0,0,0,100000,100000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,100,0,005,detalle,False,False,ASISTENCIA TECNICA HORTICOLA,0,10000,26000,0,0,0,0,0,0,36000,36000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,100,0,006,detalle,False,False,ASISTENCIA TECNICA FRUTICOLA,0,14000,31000,0,0,0,0,0,0,45000,45000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,100,0,013,detalle,False,False,PROGRAMA FUNDDASUR,0,2000,35600,0,0,0,0,0,0,37600,37600,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,100,0,016,detalle,False,False,PROGRAMA AGRICOLA,0,19500,46300,0,0,0,0,0,0,65800,65800,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,100,0,017,detalle,False,False,SEGURO AGRICOLA,0,0,0,0,0,0,40232,0,0,40232,40232,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,110,0,000,resumen_programa,True,False,SANEAMIENTO BÁSICO,0,211560,275800,0,0,0,0,0,0,487360,487360,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,110,0,001,detalle,False,False,MANTENIMIENTO AGUA POTABLE Y ALCANTARILLADO,0,20000,80000,0,0,0,0,0,0,100000,100000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,110,0,005,detalle,False,False,IMPLEMENTACIÓN DE POZOS MUNICIPIO YOTALA,0,36000,155000,0,0,0,0,0,0,191000,191000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,110,0,006,detalle,False,False,GASTOS DE LA RED DE AGUA POTABLE Y ALCANTARILLADO YOTALA,0,155560,40800,0,0,0,0,0,0,196360,196360,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,130,0,000,resumen_programa,True,False,DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,0,93185,66362,67900,0,0,0,0,0,227447,227447,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,130,0,001,detalle,False,False,MANTENIMIENTO AREAS VERDES MUNICIPIO YOTALA,0,17000,23000,0,0,0,0,0,0,40000,40000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,130,0,002,detalle,False,False,EDUCACION MEDIO AMBIENTAL,0,25700,11900,0,0,0,0,0,0,37600,37600,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,130,11020011400000,000,detalle,False,False,AMPL. Y MEJ. DEL VIVERO MPAL. Y FOREST. EN LA MICROCUENCA PITANTORILLA Y COMUNIDADES DEL MUNICIPIO YOTALA.,0,50485,31462,67900,0,0,0,0,0,149847,149847,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,140,0,000,resumen_programa,True,False,"ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS -",0,72000,0,0,0,0,0,0,0,72000,72000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,140,0,001,detalle,False,False,LIMPIEZA URBANA,0,72000,0,0,0,0,0,0,0,72000,72000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,160,0,000,resumen_programa,True,False,SERVICIO DE ALUMBRADO PÚBLICO,0,43500,50500,0,0,0,0,0,0,94000,94000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,160,0,001,detalle,False,False,MANTENIMIENTO ALUMBRADO PUBLICO MUNICIPIO YOTALA,0,21500,25500,0,0,0,0,0,0,47000,47000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,160,0,002,detalle,False,False,AMPLIACION ALUMBRADO PUBLICO MUNICIPIO DE YOTALA,0,22000,25000,0,0,0,0,0,0,47000,47000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,170,0,000,resumen_programa,True,False,INFRAESTRUCTURA URBANA Y RURAL,0,8000,20200,52852,0,0,0,0,0,81052,81052,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,170,0,001,detalle,False,False,REFACCIÓN Y MANTENIMIENTO INFRAESTRUCTURA MUNICIPAL,0,8000,20200,0,0,0,0,0,0,28200,28200,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_categoria_programatica_grupo_gasto_total_gastos.pdf
