file,filename,codigo_entidad,nombre_entidad,filas,tiene_total_general,status,error
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1205_Gobierno_Autónomo_Municipal_de_El_Alto_de_La_Paz_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1205_Gobierno_Autónomo_Municipal_de_El_Alto_de_La_Paz_categoria_programatica_grupo_gasto_total_gastos.pdf,1205,Gobierno Autónomo Municipal de El Alto de La Paz,2222,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1206_Gobierno_Autónomo_Municipal_de_Viacha_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1206_Gobierno_Autónomo_Municipal_de_Viacha_categoria_programatica_grupo_gasto_total_gastos.pdf,1206,Gobierno Autónomo Municipal de Viacha,277,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1207_Gobierno_Autónomo_Municipal_de_Guaqui_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1207_Gobierno_Autónomo_Municipal_de_Guaqui_categoria_programatica_grupo_gasto_total_gastos.pdf,1207,Gobierno Autónomo Municipal de Guaqui,82,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1208_Gobierno_Autónomo_Municipal_de_Tiahuanacu_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1208_Gobierno_Autónomo_Municipal_de_Tiahuanacu_categoria_programatica_grupo_gasto_total_gastos.pdf,1208,Gobierno Autónomo Municipal de Tiahuanacu,120,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1209_Gobierno_Autónomo_Municipal_de_Desaguadero_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1209_Gobierno_Autónomo_Municipal_de_Desaguadero_categoria_programatica_grupo_gasto_total_gastos.pdf,1209,Gobierno Autónomo Municipal de Desaguadero,75,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1210_Gobierno_Autónomo_Municipal_de_Caranavi_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1210_Gobierno_Autónomo_Municipal_de_Caranavi_categoria_programatica_grupo_gasto_total_gastos.pdf,1210,Gobierno Autónomo Municipal de Caranavi,104,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1211_Gobierno_Autónomo_Municipal_de_Sica_Sica_Villa_Aroma_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1211_Gobierno_Autónomo_Municipal_de_Sica_Sica_Villa_Aroma_categoria_programatica_grupo_gasto_total_gastos.pdf,1211,Gobierno Autónomo Municipal de Sica Sica (Villa Aroma),21,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1212_Gobierno_Autónomo_Municipal_de_Umala_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1212_Gobierno_Autónomo_Municipal_de_Umala_categoria_programatica_grupo_gasto_total_gastos.pdf,1212,Gobierno Autónomo Municipal de Umala,163,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1213_Gobierno_Autónomo_Municipal_de_Ayo_Ayo_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1213_Gobierno_Autónomo_Municipal_de_Ayo_Ayo_categoria_programatica_grupo_gasto_total_gastos.pdf,1213,Gobierno Autónomo Municipal de Ayo Ayo,85,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1214_Gobierno_Autónomo_Municipal_de_Calamarca_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1214_Gobierno_Autónomo_Municipal_de_Calamarca_categoria_programatica_grupo_gasto_total_gastos.pdf,1214,Gobierno Autónomo Municipal de Calamarca,114,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1215_Gobierno_Autónomo_Municipal_de_Patacamaya_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1215_Gobierno_Autónomo_Municipal_de_Patacamaya_categoria_programatica_grupo_gasto_total_gastos.pdf,1215,Gobierno Autónomo Municipal de Patacamaya,119,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1216_Gobierno_Autónomo_Municipal_de_Colquencha_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1216_Gobierno_Autónomo_Municipal_de_Colquencha_categoria_programatica_grupo_gasto_total_gastos.pdf,1216,Gobierno Autónomo Municipal de Colquencha,82,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1217_Gobierno_Autónomo_Municipal_de_Collana_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1217_Gobierno_Autónomo_Municipal_de_Collana_categoria_programatica_grupo_gasto_total_gastos.pdf,1217,Gobierno Autónomo Municipal de Collana,99,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1218_Gobierno_Autónomo_Municipal_de_Inquisivi_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1218_Gobierno_Autónomo_Municipal_de_Inquisivi_categoria_programatica_grupo_gasto_total_gastos.pdf,1218,Gobierno Autónomo Municipal de Inquisivi,113,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1219_Gobierno_Autónomo_Municipal_de_Quime_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1219_Gobierno_Autónomo_Municipal_de_Quime_categoria_programatica_grupo_gasto_total_gastos.pdf,1219,Gobierno Autónomo Municipal de Quime,21,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1220_Gobierno_Autónomo_Municipal_de_Cajuata_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1220_Gobierno_Autónomo_Municipal_de_Cajuata_categoria_programatica_grupo_gasto_total_gastos.pdf,1220,Gobierno Autónomo Municipal de Cajuata,71,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1221_Gobierno_Autónomo_Municipal_de_Colquiri_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1221_Gobierno_Autónomo_Municipal_de_Colquiri_categoria_programatica_grupo_gasto_total_gastos.pdf,1221,Gobierno Autónomo Municipal de Colquiri,149,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1222_Gobierno_Autónomo_Municipal_de_Ichoca_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1222_Gobierno_Autónomo_Municipal_de_Ichoca_categoria_programatica_grupo_gasto_total_gastos.pdf,1222,Gobierno Autónomo Municipal de Ichoca,79,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1223_Gobierno_Autónomo_Municipal_de_Villa_Libertad_Licoma_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1223_Gobierno_Autónomo_Municipal_de_Villa_Libertad_Licoma_categoria_programatica_grupo_gasto_total_gastos.pdf,1223,Gobierno Autónomo Municipal de Villa Libertad Licoma,84,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1224_Gobierno_Autónomo_Municipal_de_Achacachi_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1224_Gobierno_Autónomo_Municipal_de_Achacachi_categoria_programatica_grupo_gasto_total_gastos.pdf,1224,Gobierno Autónomo Municipal de Achacachi,20,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1225_Gobierno_Autónomo_Municipal_de_Ancoraimes_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1225_Gobierno_Autónomo_Municipal_de_Ancoraimes_categoria_programatica_grupo_gasto_total_gastos.pdf,1225,Gobierno Autónomo Municipal de Ancoraimes,24,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1226_Gobierno_Autónomo_Municipal_de_Sorata_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1226_Gobierno_Autónomo_Municipal_de_Sorata_categoria_programatica_grupo_gasto_total_gastos.pdf,1226,Gobierno Autónomo Municipal de Sorata,113,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1227_Gobierno_Autónomo_Municipal_de_Guanay_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1227_Gobierno_Autónomo_Municipal_de_Guanay_categoria_programatica_grupo_gasto_total_gastos.pdf,1227,Gobierno Autónomo Municipal de Guanay,16,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1228_Gobierno_Autónomo_Municipal_de_Tacacoma_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1228_Gobierno_Autónomo_Municipal_de_Tacacoma_categoria_programatica_grupo_gasto_total_gastos.pdf,1228,Gobierno Autónomo Municipal de Tacacoma,85,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1229_Gobierno_Autónomo_Municipal_de_Tipuani_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1229_Gobierno_Autónomo_Municipal_de_Tipuani_categoria_programatica_grupo_gasto_total_gastos.pdf,1229,Gobierno Autónomo Municipal de Tipuani,20,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1230_Gobierno_Autónomo_Municipal_de_Quiabaya_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1230_Gobierno_Autónomo_Municipal_de_Quiabaya_categoria_programatica_grupo_gasto_total_gastos.pdf,1230,Gobierno Autónomo Municipal de Quiabaya,79,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1231_Gobierno_Autónomo_Municipal_de_Combaya_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1231_Gobierno_Autónomo_Municipal_de_Combaya_categoria_programatica_grupo_gasto_total_gastos.pdf,1231,Gobierno Autónomo Municipal de Combaya,24,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1232_Gobierno_Autónomo_Municipal_de_Copacabana_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1232_Gobierno_Autónomo_Municipal_de_Copacabana_categoria_programatica_grupo_gasto_total_gastos.pdf,1232,Gobierno Autónomo Municipal de Copacabana,95,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1233_Gobierno_Autónomo_Municipal_de_San_Pedro_de_Tiquina_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1233_Gobierno_Autónomo_Municipal_de_San_Pedro_de_Tiquina_categoria_programatica_grupo_gasto_total_gastos.pdf,1233,Gobierno Autónomo Municipal de San Pedro de Tiquina,87,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1234_Gobierno_Autónomo_Municipal_de_Tito_Yupanqui_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1234_Gobierno_Autónomo_Municipal_de_Tito_Yupanqui_categoria_programatica_grupo_gasto_total_gastos.pdf,1234,Gobierno Autónomo Municipal de Tito Yupanqui,98,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1235_Gobierno_Autónomo_Municipal_de_Chuma_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1235_Gobierno_Autónomo_Municipal_de_Chuma_categoria_programatica_grupo_gasto_total_gastos.pdf,1235,Gobierno Autónomo Municipal de Chuma,134,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1236_Gobierno_Autónomo_Municipal_de_Ayata_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1236_Gobierno_Autónomo_Municipal_de_Ayata_categoria_programatica_grupo_gasto_total_gastos.pdf,1236,Gobierno Autónomo Municipal de Ayata,87,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1237_Gobierno_Autónomo_Municipal_de_Aucapata_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1237_Gobierno_Autónomo_Municipal_de_Aucapata_categoria_programatica_grupo_gasto_total_gastos.pdf,1237,Gobierno Autónomo Municipal de Aucapata,81,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1238_Gobierno_Autónomo_Municipal_de_Corocoro_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1238_Gobierno_Autónomo_Municipal_de_Corocoro_categoria_programatica_grupo_gasto_total_gastos.pdf,1238,Gobierno Autónomo Municipal de Corocoro,89,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1239_Gobierno_Autónomo_Municipal_de_Caquiaviri_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1239_Gobierno_Autónomo_Municipal_de_Caquiaviri_categoria_programatica_grupo_gasto_total_gastos.pdf,1239,Gobierno Autónomo Municipal de Caquiaviri,74,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1240_Gobierno_Autónomo_Municipal_de_Calacoto_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1240_Gobierno_Autónomo_Municipal_de_Calacoto_categoria_programatica_grupo_gasto_total_gastos.pdf,1240,Gobierno Autónomo Municipal de Calacoto,89,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1241_Gobierno_Autónomo_Municipal_de_Comanche_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1241_Gobierno_Autónomo_Municipal_de_Comanche_categoria_programatica_grupo_gasto_total_gastos.pdf,1241,Gobierno Autónomo Municipal de Comanche,76,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1242_Gobierno_Autónomo_Municipal_de_Charaña_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1242_Gobierno_Autónomo_Municipal_de_Charaña_categoria_programatica_grupo_gasto_total_gastos.pdf,1242,Gobierno Autónomo Municipal de Charaña,89,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1243_Gobierno_Autónomo_Municipal_de_Waldo_Ballivián_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1243_Gobierno_Autónomo_Municipal_de_Waldo_Ballivián_categoria_programatica_grupo_gasto_total_gastos.pdf,1243,Gobierno Autónomo Municipal de Waldo Ballivián,84,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1244_Gobierno_Autónomo_Municipal_de_Nazacara_de_Pacajes_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1244_Gobierno_Autónomo_Municipal_de_Nazacara_de_Pacajes_categoria_programatica_grupo_gasto_total_gastos.pdf,1244,Gobierno Autónomo Municipal de Nazacara de Pacajes,132,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1245_Gobierno_Autónomo_Municipal_de_Santiago_de_Callapa_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1245_Gobierno_Autónomo_Municipal_de_Santiago_de_Callapa_categoria_programatica_grupo_gasto_total_gastos.pdf,1245,Gobierno Autónomo Municipal de Santiago de Callapa,80,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1246_Gobierno_Autónomo_Municipal_de_Puerto_Acosta_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1246_Gobierno_Autónomo_Municipal_de_Puerto_Acosta_categoria_programatica_grupo_gasto_total_gastos.pdf,1246,Gobierno Autónomo Municipal de Puerto Acosta,21,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1247_Gobierno_Autónomo_Municipal_de_Mocomoco_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1247_Gobierno_Autónomo_Municipal_de_Mocomoco_categoria_programatica_grupo_gasto_total_gastos.pdf,1247,Gobierno Autónomo Municipal de Mocomoco,105,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1248_Gobierno_Autónomo_Municipal_de_Carabuco_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1248_Gobierno_Autónomo_Municipal_de_Carabuco_categoria_programatica_grupo_gasto_total_gastos.pdf,1248,Gobierno Autónomo Municipal de Carabuco,187,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1249_Gobierno_Autónomo_Municipal_de_Apolo_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1249_Gobierno_Autónomo_Municipal_de_Apolo_categoria_programatica_grupo_gasto_total_gastos.pdf,1249,Gobierno Autónomo Municipal de Apolo,19,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1250_Gobierno_Autónomo_Municipal_de_Pelechuco_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1250_Gobierno_Autónomo_Municipal_de_Pelechuco_categoria_programatica_grupo_gasto_total_gastos.pdf,1250,Gobierno Autónomo Municipal de Pelechuco,17,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1251_Gobierno_Autónomo_Municipal_de_Luribay_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1251_Gobierno_Autónomo_Municipal_de_Luribay_categoria_programatica_grupo_gasto_total_gastos.pdf,1251,Gobierno Autónomo Municipal de Luribay,96,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1252_Gobierno_Autónomo_Municipal_de_Sapahaqui_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1252_Gobierno_Autónomo_Municipal_de_Sapahaqui_categoria_programatica_grupo_gasto_total_gastos.pdf,1252,Gobierno Autónomo Municipal de Sapahaqui,89,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1253_Gobierno_Autónomo_Municipal_de_Yaco_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1253_Gobierno_Autónomo_Municipal_de_Yaco_categoria_programatica_grupo_gasto_total_gastos.pdf,1253,Gobierno Autónomo Municipal de Yaco,91,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1254_Gobierno_Autónomo_Municipal_de_Malla_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1254_Gobierno_Autónomo_Municipal_de_Malla_categoria_programatica_grupo_gasto_total_gastos.pdf,1254,Gobierno Autónomo Municipal de Malla,20,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1255_Gobierno_Autónomo_Municipal_de_Cairoma_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1255_Gobierno_Autónomo_Municipal_de_Cairoma_categoria_programatica_grupo_gasto_total_gastos.pdf,1255,Gobierno Autónomo Municipal de Cairoma,20,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1256_Gobierno_Autónomo_Municipal_de_Chulumani_Villa_de_la_Libertad_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1256_Gobierno_Autónomo_Municipal_de_Chulumani_Villa_de_la_Libertad_categoria_programatica_grupo_gasto_total_gastos.pdf,1256,Gobierno Autónomo Municipal de Chulumani (Villa de la Libertad),24,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1257_Gobierno_Autónomo_Municipal_de_Irupana_Villa_de_Lanza_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1257_Gobierno_Autónomo_Municipal_de_Irupana_Villa_de_Lanza_categoria_programatica_grupo_gasto_total_gastos.pdf,1257,Gobierno Autónomo Municipal de Irupana (Villa de Lanza),92,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1258_Gobierno_Autónomo_Municipal_de_Yanacachi_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1258_Gobierno_Autónomo_Municipal_de_Yanacachi_categoria_programatica_grupo_gasto_total_gastos.pdf,1258,Gobierno Autónomo Municipal de Yanacachi,85,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1259_Gobierno_Autónomo_Municipal_de_Palos_Blancos_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1259_Gobierno_Autónomo_Municipal_de_Palos_Blancos_categoria_programatica_grupo_gasto_total_gastos.pdf,1259,Gobierno Autónomo Municipal de Palos Blancos,123,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1260_Gobierno_Autónomo_Municipal_de_La_Asunta_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1260_Gobierno_Autónomo_Municipal_de_La_Asunta_categoria_programatica_grupo_gasto_total_gastos.pdf,1260,Gobierno Autónomo Municipal de La Asunta,100,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1261_Gobierno_Autónomo_Municipal_de_Pucarani_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1261_Gobierno_Autónomo_Municipal_de_Pucarani_categoria_programatica_grupo_gasto_total_gastos.pdf,1261,Gobierno Autónomo Municipal de Pucarani,119,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1262_Gobierno_Autónomo_Municipal_de_Laja_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1262_Gobierno_Autónomo_Municipal_de_Laja_categoria_programatica_grupo_gasto_total_gastos.pdf,1262,Gobierno Autónomo Municipal de Laja,24,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1263_Gobierno_Autónomo_Municipal_de_Batallas_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1263_Gobierno_Autónomo_Municipal_de_Batallas_categoria_programatica_grupo_gasto_total_gastos.pdf,1263,Gobierno Autónomo Municipal de Batallas,111,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1264_Gobierno_Autónomo_Municipal_de_Puerto_Pérez_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1264_Gobierno_Autónomo_Municipal_de_Puerto_Pérez_categoria_programatica_grupo_gasto_total_gastos.pdf,1264,Gobierno Autónomo Municipal de Puerto Pérez,74,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1265_Gobierno_Autónomo_Municipal_de_Coroico_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1265_Gobierno_Autónomo_Municipal_de_Coroico_categoria_programatica_grupo_gasto_total_gastos.pdf,1265,Gobierno Autónomo Municipal de Coroico,130,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1266_Gobierno_Autónomo_Municipal_de_Coripata_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1266_Gobierno_Autónomo_Municipal_de_Coripata_categoria_programatica_grupo_gasto_total_gastos.pdf,1266,Gobierno Autónomo Municipal de Coripata,99,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_categoria_programatica_grupo_gasto_total_gastos.pdf,1267,Gobierno Autónomo Municipal de Ixiamas,85,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_categoria_programatica_grupo_gasto_total_gastos.pdf,1268,Gobierno Autónomo Municipal de San Buenaventura,87,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1269_Gobierno_Autónomo_Municipal_de_General_Juan_José_Pérez_Charazani_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1269_Gobierno_Autónomo_Municipal_de_General_Juan_José_Pérez_Charazani_categoria_programatica_grupo_gasto_total_gastos.pdf,1269,Gobierno Autónomo Municipal de General Juan José Pérez (Charazani),78,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1270_Gobierno_Autónomo_Municipal_de_Curva_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1270_Gobierno_Autónomo_Municipal_de_Curva_categoria_programatica_grupo_gasto_total_gastos.pdf,1270,Gobierno Autónomo Municipal de Curva,60,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1271_Gobierno_Autónomo_Municipal_de_San_Pedro_de_Curahuara_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1271_Gobierno_Autónomo_Municipal_de_San_Pedro_de_Curahuara_categoria_programatica_grupo_gasto_total_gastos.pdf,1271,Gobierno Autónomo Municipal de San Pedro de Curahuara,77,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1272_Gobierno_Autónomo_Municipal_de_Papel_Pampa_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1272_Gobierno_Autónomo_Municipal_de_Papel_Pampa_categoria_programatica_grupo_gasto_total_gastos.pdf,1272,Gobierno Autónomo Municipal de Papel Pampa,79,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1273_Gobierno_Autónomo_Municipal_de_Chacarilla_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1273_Gobierno_Autónomo_Municipal_de_Chacarilla_categoria_programatica_grupo_gasto_total_gastos.pdf,1273,Gobierno Autónomo Municipal de Chacarilla,20,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1274_Gobierno_Autónomo_Municipal_de_Santiago_de_Machaca_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1274_Gobierno_Autónomo_Municipal_de_Santiago_de_Machaca_categoria_programatica_grupo_gasto_total_gastos.pdf,1274,Gobierno Autónomo Municipal de Santiago de Machaca,82,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1275_Gobierno_Autónomo_Municipal_de_Catacora_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1275_Gobierno_Autónomo_Municipal_de_Catacora_categoria_programatica_grupo_gasto_total_gastos.pdf,1275,Gobierno Autónomo Municipal de Catacora,48,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1276_Gobierno_Autónomo_Municipal_de_Mapiri_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1276_Gobierno_Autónomo_Municipal_de_Mapiri_categoria_programatica_grupo_gasto_total_gastos.pdf,1276,Gobierno Autónomo Municipal de Mapiri,89,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1277_Gobierno_Autónomo_Municipal_de_Teoponte_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1277_Gobierno_Autónomo_Municipal_de_Teoponte_categoria_programatica_grupo_gasto_total_gastos.pdf,1277,Gobierno Autónomo Municipal de Teoponte,81,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1278_Gobierno_Autónomo_Municipal_de_San_Andrés_de_Machaca_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1278_Gobierno_Autónomo_Municipal_de_San_Andrés_de_Machaca_categoria_programatica_grupo_gasto_total_gastos.pdf,1278,Gobierno Autónomo Municipal de San Andrés de Machaca,93,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1279_Gobierno_Autónomo_Municipal_de_Jesús_de_Machaca_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1279_Gobierno_Autónomo_Municipal_de_Jesús_de_Machaca_categoria_programatica_grupo_gasto_total_gastos.pdf,1279,Gobierno Autónomo Municipal de Jesús de Machaca,87,True,ok,
