gestion,codigo_entidad,nombre_entidad,objeto_gasto,objeto_padre,nivel_objeto,descripcion,entidad_transferencia,es_detalle,es_resumen,monto_01_tgn,monto_02_tgn_p,monto_03_tgn_ct,monto_04_recon,monto_05_tgn_fcom,monto_06_tgn_pg_n,monto_07_tgn_iehd,monto_08_tgn_idh,monto_09_tgn_ipj,monto_10_tgn_ppet,monto_11_ot_gob,monto_12_total_tgn,monto_13_otros_ingresos,monto_14_recursos_especificos,monto_15_donaciones_internas,monto_16_credito_externo,monto_17_donaciones_externas,total,file
2026,1101,Gobierno Autónomo Municipal de Sucre,1,,1,SERVICIOS PERSONALES,,False,True,0,0,2653884,0,0,0,0,0,0,0,2653884,0,3640899,0,0,0,0,6294783,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,1.1,1,2,Empleados Permanentes,,False,True,0,0,2290080,0,0,0,0,0,0,0,2290080,0,3141788,0,0,0,0,5431868,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,1.1.4,1.1,3,Aguinaldos,0000,True,False,0,0,176160,0,0,0,0,0,0,0,176160,0,241676,0,0,0,0,417836,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,1.1.7,1.1,3,Sueldos,0000,True,False,0,0,2113920,0,0,0,0,0,0,0,2113920,0,2900112,0,0,0,0,5014032,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,1.3,1,2,Previsión Social,,False,True,0,0,363804,0,0,0,0,0,0,0,363804,0,499111,0,0,0,0,862915,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,1.3.1,1.3,3,Aporte Patronal al Seguro Social,,False,True,0,0,321526,0,0,0,0,0,0,0,321526,0,441108,0,0,0,0,762634,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,1.3.1.10,1.3.1,4,Régimen de Corto Plazo (Salud),0417,True,False,0,0,211392,0,0,0,0,0,0,0,211392,0,290011,0,0,0,0,501403,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,1.3.1.20,1.3.1,4,PRIMA DE RIESGO PROFESIONAL RÉGIMEN DE LARGO PLAZO,0999,True,False,0,0,36147,0,0,0,0,0,0,0,36147,0,49593,0,0,0,0,85740,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,1.3.1.31,1.3.1,4,Aporte Patronal Solidario 3.5%,0999,True,False,0,0,73987,0,0,0,0,0,0,0,73987,0,101504,0,0,0,0,175491,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,1.3.2,1.3,3,Aporte Patronal para Vivienda,0342,True,False,0,0,42278,0,0,0,0,0,0,0,42278,0,58003,0,0,0,0,100281,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,2,,1,SERVICIOS NO PERSONALES,,False,True,0,0,38159798,0,0,0,4920228,0,0,0,43080026,0,0,0,0,0,0,43080026,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,2.5,2,2,Servicios Profesionales y Comerciales,,False,True,0,0,38159798,0,0,0,0,0,0,0,38159798,0,0,0,0,0,0,38159798,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,2.5.1,2.5,3,"Médicos, Sanitarios y Sociales",,False,True,0,0,38159798,0,0,0,0,0,0,0,38159798,0,0,0,0,0,0,38159798,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,2.5.1.20,2.5.1,4,GASTOS ESPECIALIZADOS POR ATENCIÓN MÉDICA Y OTROS,0000,True,False,0,0,38159798,0,0,0,0,0,0,0,38159798,0,0,0,0,0,0,38159798,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,2.6,2,2,Otros Servicios No Personales,,False,True,0,0,0,0,0,0,4920228,0,0,0,4920228,0,0,0,0,0,0,4920228,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,2.6.9,2.6,3,Otros Servicios No Personales,,False,True,0,0,0,0,0,0,4920228,0,0,0,4920228,0,0,0,0,0,0,4920228,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,2.6.9.90,2.6.9,4,Otros,0000,True,False,0,0,0,0,0,0,4920228,0,0,0,4920228,0,0,0,0,0,0,4920228,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,4,,1,ACTIVOS REALES,,False,True,14189438,0,0,0,0,0,0,0,0,0,14189438,0,0,0,0,0,0,14189438,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,4.2,4,2,Construcciones,,False,True,14189438,0,0,0,0,0,0,0,0,0,14189438,0,0,0,0,0,0,14189438,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,4.2.2,4.2,3,C Pr o iv n a s d tr o ucciones y Mejoras de Bienes Públicos Nacionales de Dominio,,False,True,14189438,0,0,0,0,0,0,0,0,0,14189438,0,0,0,0,0,0,14189438,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,4.2.2.30,4.2.2,4,O Pr t i r v a a s d C o onstrucciones y Mejoras de Bienes Públicos de Dominio,0000,True,False,13619932,0,0,0,0,0,0,0,0,0,13619932,0,0,0,0,0,0,13619932,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,4.2.2.40,4.2.2,4,S D u o p m e in rv io is i ó P n ri v d a e d C o onstrucciones y Mejoras de Bienes Públicos de,0000,True,False,569506,0,0,0,0,0,0,0,0,0,569506,0,0,0,0,0,0,569506,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,7,,1,TRANSFERENCIAS,,False,True,384039,0,7637980,0,0,0,21227273,0,0,0,29249292,0,0,0,0,0,0,29249292,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,7.1,7,2,Transferencias Corrientes al Sector Privado,,False,True,384039,0,7637980,0,0,0,0,0,0,0,8022019,0,0,0,0,0,0,8022019,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,7.1.6,7.1,3,S Fi u n b e s s i d d io e s L y u c D ro onaciones a Personas e Instituciones Privadas sin,,False,True,384039,0,7637980,0,0,0,0,0,0,0,8022019,0,0,0,0,0,0,8022019,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,7.1.6.10,7.1.6,4,A LU P C E R R O SONAS E INSTITUCIONES PRIVADAS SIN FINES DE,0999,True,False,384039,0,7637980,0,0,0,0,0,0,0,8022019,0,0,0,0,0,0,8022019,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,7.3,7,2,T F R IN A A N N S C F I E E R R E O N P C O IA R S S C U O B R S R ID IE IO N S T E O S S A U L B S V E E C N T C O IO R N P E Ú S BLICO NO,,False,True,0,0,0,0,0,0,21227273,0,0,0,21227273,0,0,0,0,0,0,21227273,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,7.3.1,7.3,3,T E R S A TA N D S O FE P R L E U N R C IN IA A S C C IO O N R A R L I E P N O T R E S S U A B L S Ó ID R IO G S A N O O S E U J B E V C E U N T C IV IO O N D E E S L,0053,True,False,0,0,0,0,0,0,140577,0,0,0,140577,0,0,0,0,0,0,140577,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,7.3.1,7.3,3,T E R S A TA N D S O FE P R L E U N R C IN IA A S C C IO O N R A R L I E P N O T R E S S U A B L S Ó ID R IO G S A N O O S E U J B E V C E U N T C IV IO O N D E E S L,0099,True,False,0,0,0,0,0,0,21086696,0,0,0,21086696,0,0,0,0,0,0,21086696,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,9,,1,OTROS GASTOS,,False,True,0,0,197740586,0,0,0,44141475,0,0,0,241882061,0,202091640,0,0,0,0,443973701,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,9.9,9,2,Provisiones para Gastos Corrientes y de Capital,,False,True,0,0,197740586,0,0,0,44141475,0,0,0,241882061,0,202091640,0,0,0,0,443973701,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1101,Gobierno Autónomo Municipal de Sucre,9.9.1,9.9,3,Provisiones para Gastos de Capital,0000,True,False,0,0,197740586,0,0,0,44141475,0,0,0,241882061,0,202091640,0,0,0,0,443973701,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1101_Gobierno_Autónomo_Municipal_de_Sucre_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,1,,1,SERVICIOS PERSONALES,,False,True,0,0,2038425,0,0,0,0,0,0,0,2038425,0,0,0,0,0,0,2038425,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,1.1,1,2,Empleados Permanentes,,False,True,0,0,1188450,0,0,0,0,0,0,0,1188450,0,0,0,0,0,0,1188450,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,1.1.4,1.1,3,Aguinaldos,0000,True,False,0,0,84650,0,0,0,0,0,0,0,84650,0,0,0,0,0,0,84650,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,1.1.6,1.1,3,Asignaciones Familiares,0000,True,False,0,0,88000,0,0,0,0,0,0,0,88000,0,0,0,0,0,0,88000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,1.1.7,1.1,3,Sueldos,0000,True,False,0,0,1015800,0,0,0,0,0,0,0,1015800,0,0,0,0,0,0,1015800,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,1.2,1,2,Empleados No Permanentes,,False,True,0,0,537600,0,0,0,0,0,0,0,537600,0,0,0,0,0,0,537600,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,1.2.1,1.2,3,Personal Eventual,0000,True,False,0,0,537600,0,0,0,0,0,0,0,537600,0,0,0,0,0,0,537600,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,1.3,1,2,Previsión Social,,False,True,0,0,267341,0,0,0,0,0,0,0,267341,0,0,0,0,0,0,267341,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,1.3.1,1.3,3,Aporte Patronal al Seguro Social,,False,True,0,0,236273,0,0,0,0,0,0,0,236273,0,0,0,0,0,0,236273,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,1.3.1.10,1.3.1,4,Régimen de Corto Plazo (Salud),0417,True,False,0,0,155340,0,0,0,0,0,0,0,155340,0,0,0,0,0,0,155340,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,1.3.1.20,1.3.1,4,PRIMA DE RIESGO PROFESIONAL RÉGIMEN DE LARGO PLAZO,0999,True,False,0,0,26564,0,0,0,0,0,0,0,26564,0,0,0,0,0,0,26564,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,1.3.1.31,1.3.1,4,Aporte Patronal Solidario 3.5%,0999,True,False,0,0,54369,0,0,0,0,0,0,0,54369,0,0,0,0,0,0,54369,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,1.3.2,1.3,3,Aporte Patronal para Vivienda,0342,True,False,0,0,31068,0,0,0,0,0,0,0,31068,0,0,0,0,0,0,31068,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,1.5,1,2,P P R ER EV S I O S N IO A N L E E S S PARA INCREMENTO DE GASTOS EN SERVICIOS,,False,True,0,0,45034,0,0,0,0,0,0,0,45034,0,0,0,0,0,0,45034,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,1.5.4,1.5,3,Otras Previsiones,0000,True,False,0,0,45034,0,0,0,0,0,0,0,45034,0,0,0,0,0,0,45034,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2,,1,SERVICIOS NO PERSONALES,,False,True,0,0,1921420,0,0,0,304085,0,0,0,2225505,0,613245,0,0,0,0,2838750,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2.1,2,2,Servicios Básicos,,False,True,0,0,164887,0,0,0,11500,0,0,0,176387,0,96420,0,0,0,0,272807,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2.1.1,2.1,3,Comunicaciones,0000,True,False,0,0,7500,0,0,0,1500,0,0,0,9000,0,0,0,0,0,0,9000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2.1.2,2.1,3,Energía Eléctrica,0000,True,False,0,0,92500,0,0,0,7500,0,0,0,100000,0,89420,0,0,0,0,189420,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2.1.3,2.1,3,Agua,0000,True,False,0,0,1887,0,0,0,0,0,0,0,1887,0,0,0,0,0,0,1887,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2.1.4,2.1,3,TELEFONÍA,0000,True,False,0,0,31900,0,0,0,0,0,0,0,31900,0,0,0,0,0,0,31900,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2.1.6,2.1,3,INTERNET,0000,True,False,0,0,31100,0,0,0,2500,0,0,0,33600,0,7000,0,0,0,0,40600,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2.2,2,2,Servicios de Transporte y Seguros,,False,True,0,0,223100,0,0,0,53100,0,0,0,276200,0,103485,0,0,0,0,379685,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2.2.1,2.2,3,Pasajes,,False,True,0,0,16400,0,0,0,0,0,0,0,16400,0,0,0,0,0,0,16400,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2.2.1.10,2.2.1,4,Pasajes al Interior del País,0000,True,False,0,0,16400,0,0,0,0,0,0,0,16400,0,0,0,0,0,0,16400,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2.2.2,2.2,3,Viáticos,,False,True,0,0,29200,0,0,0,0,0,0,0,29200,0,0,0,0,0,0,29200,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2.2.2.10,2.2.2,4,Viáticos por Viajes al Interior del País,0000,True,False,0,0,29200,0,0,0,0,0,0,0,29200,0,0,0,0,0,0,29200,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2.2.3,2.2,3,Fletes y Almacenamiento,0000,True,False,0,0,12000,0,0,0,49000,0,0,0,61000,0,100485,0,0,0,0,161485,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2.2.5,2.2,3,Seguros,0000,True,False,0,0,153500,0,0,0,4100,0,0,0,157600,0,0,0,0,0,0,157600,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2.2.6,2.2,3,Transporte de Personal,0000,True,False,0,0,12000,0,0,0,0,0,0,0,12000,0,3000,0,0,0,0,15000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2.3,2,2,Alquileres,,False,True,0,0,119000,0,0,0,171000,0,0,0,290000,0,46500,0,0,0,0,336500,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2.3.1,2.3,3,ALQUILER DE INMUEBLES,0000,True,False,0,0,33000,0,0,0,0,0,0,0,33000,0,0,0,0,0,0,33000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2.3.2,2.3,3,Alquiler de Equipos y Maquinarias,0000,True,False,0,0,86000,0,0,0,171000,0,0,0,257000,0,44500,0,0,0,0,301500,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2.3.4,2.3,3,Otros Alquileres,0000,True,False,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,2000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2.4,2,2,"Instalación, Mantenimiento y Reparaciones",,False,True,0,0,149000,0,0,0,17000,0,0,0,166000,0,14000,0,0,0,0,180000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2.4.1,2.4,3,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",,False,True,0,0,149000,0,0,0,17000,0,0,0,166000,0,14000,0,0,0,0,180000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2.4.1.20,2.4.1,4,"M Y A E N Q T U E IP N O IM S IENTO Y REPARACIÓN DE VEHÍCULOS, MAQUINARIA",0000,True,False,0,0,149000,0,0,0,17000,0,0,0,166000,0,14000,0,0,0,0,180000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2.5,2,2,Servicios Profesionales y Comerciales,,False,True,0,0,1174849,0,0,0,46485,0,0,0,1221334,0,297340,0,0,0,0,1518674,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2.5.2,2.5,3,"E R S E T V U A D LO IO R S IZ , I A N C V I E O S N T E I S GACIONES, AUDITORÍAS EXTERNAS Y",,False,True,0,0,846100,0,0,0,0,0,0,0,846100,0,243000,0,0,0,0,1089100,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2.5.2.10,2.5.2,4,Consultorías por Producto,0000,True,False,0,0,45300,0,0,0,0,0,0,0,45300,0,39000,0,0,0,0,84300,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
2026,1102,Gobierno Autónomo Municipal de Yotala,2.5.2.20,2.5.2,4,CONSULTORES INDIVIDUALES DE LÍNEA,0000,True,False,0,0,780800,0,0,0,0,0,0,0,780800,0,204000,0,0,0,0,984800,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1102_Gobierno_Autónomo_Municipal_de_Yotala_objeto_gasto_fuente_total_gastos.pdf
