file,filename,codigo_entidad,nombre_entidad,filas,tiene_total_general,status,error
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1126_Gobierno_Autónomo_Municipal_de_Villa_Vaca_Guzmán_objeto_gasto_fuente_total_gastos.pdf,2026_1126_Gobierno_Autónomo_Municipal_de_Villa_Vaca_Guzmán_objeto_gasto_fuente_total_gastos.pdf,1126,Gobierno Autónomo Municipal de Villa Vaca Guzmán,69,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1128_Gobierno_Autónomo_Municipal_de_Machareti_objeto_gasto_fuente_total_gastos.pdf,2026_1128_Gobierno_Autónomo_Municipal_de_Machareti_objeto_gasto_fuente_total_gastos.pdf,1128,Gobierno Autónomo Municipal de Machareti,93,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1129_Gobierno_Autónomo_Municipal_de_Villa_Charcas_objeto_gasto_fuente_total_gastos.pdf,2026_1129_Gobierno_Autónomo_Municipal_de_Villa_Charcas_objeto_gasto_fuente_total_gastos.pdf,1129,Gobierno Autónomo Municipal de Villa Charcas,109,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1201_Gobierno_Autónomo_Municipal_de_La_Paz_objeto_gasto_fuente_total_gastos.pdf,2026_1201_Gobierno_Autónomo_Municipal_de_La_Paz_objeto_gasto_fuente_total_gastos.pdf,1201,Gobierno Autónomo Municipal de La Paz,189,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1202_Gobierno_Autónomo_Municipal_de_Palca_objeto_gasto_fuente_total_gastos.pdf,2026_1202_Gobierno_Autónomo_Municipal_de_Palca_objeto_gasto_fuente_total_gastos.pdf,1202,Gobierno Autónomo Municipal de Palca,109,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1203_Gobierno_Autónomo_Municipal_de_Mecapaca_objeto_gasto_fuente_total_gastos.pdf,2026_1203_Gobierno_Autónomo_Municipal_de_Mecapaca_objeto_gasto_fuente_total_gastos.pdf,1203,Gobierno Autónomo Municipal de Mecapaca,24,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1204_Gobierno_Autónomo_Municipal_Ecológico_Productivo_de_Achocalla_objeto_gasto_fuente_total_gastos.pdf,2026_1204_Gobierno_Autónomo_Municipal_Ecológico_Productivo_de_Achocalla_objeto_gasto_fuente_total_gastos.pdf,1204,Gobierno Autónomo Municipal Ecológico Productivo de Achocalla,30,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1205_Gobierno_Autónomo_Municipal_de_El_Alto_de_La_Paz_objeto_gasto_fuente_total_gastos.pdf,2026_1205_Gobierno_Autónomo_Municipal_de_El_Alto_de_La_Paz_objeto_gasto_fuente_total_gastos.pdf,1205,Gobierno Autónomo Municipal de El Alto de La Paz,161,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1206_Gobierno_Autónomo_Municipal_de_Viacha_objeto_gasto_fuente_total_gastos.pdf,2026_1206_Gobierno_Autónomo_Municipal_de_Viacha_objeto_gasto_fuente_total_gastos.pdf,1206,Gobierno Autónomo Municipal de Viacha,141,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1207_Gobierno_Autónomo_Municipal_de_Guaqui_objeto_gasto_fuente_total_gastos.pdf,2026_1207_Gobierno_Autónomo_Municipal_de_Guaqui_objeto_gasto_fuente_total_gastos.pdf,1207,Gobierno Autónomo Municipal de Guaqui,39,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1208_Gobierno_Autónomo_Municipal_de_Tiahuanacu_objeto_gasto_fuente_total_gastos.pdf,2026_1208_Gobierno_Autónomo_Municipal_de_Tiahuanacu_objeto_gasto_fuente_total_gastos.pdf,1208,Gobierno Autónomo Municipal de Tiahuanacu,90,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1209_Gobierno_Autónomo_Municipal_de_Desaguadero_objeto_gasto_fuente_total_gastos.pdf,2026_1209_Gobierno_Autónomo_Municipal_de_Desaguadero_objeto_gasto_fuente_total_gastos.pdf,1209,Gobierno Autónomo Municipal de Desaguadero,88,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1210_Gobierno_Autónomo_Municipal_de_Caranavi_objeto_gasto_fuente_total_gastos.pdf,2026_1210_Gobierno_Autónomo_Municipal_de_Caranavi_objeto_gasto_fuente_total_gastos.pdf,1210,Gobierno Autónomo Municipal de Caranavi,113,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1211_Gobierno_Autónomo_Municipal_de_Sica_Sica_Villa_Aroma_objeto_gasto_fuente_total_gastos.pdf,2026_1211_Gobierno_Autónomo_Municipal_de_Sica_Sica_Villa_Aroma_objeto_gasto_fuente_total_gastos.pdf,1211,Gobierno Autónomo Municipal de Sica Sica (Villa Aroma),32,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1212_Gobierno_Autónomo_Municipal_de_Umala_objeto_gasto_fuente_total_gastos.pdf,2026_1212_Gobierno_Autónomo_Municipal_de_Umala_objeto_gasto_fuente_total_gastos.pdf,1212,Gobierno Autónomo Municipal de Umala,102,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1213_Gobierno_Autónomo_Municipal_de_Ayo_Ayo_objeto_gasto_fuente_total_gastos.pdf,2026_1213_Gobierno_Autónomo_Municipal_de_Ayo_Ayo_objeto_gasto_fuente_total_gastos.pdf,1213,Gobierno Autónomo Municipal de Ayo Ayo,89,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1214_Gobierno_Autónomo_Municipal_de_Calamarca_objeto_gasto_fuente_total_gastos.pdf,2026_1214_Gobierno_Autónomo_Municipal_de_Calamarca_objeto_gasto_fuente_total_gastos.pdf,1214,Gobierno Autónomo Municipal de Calamarca,94,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1215_Gobierno_Autónomo_Municipal_de_Patacamaya_objeto_gasto_fuente_total_gastos.pdf,2026_1215_Gobierno_Autónomo_Municipal_de_Patacamaya_objeto_gasto_fuente_total_gastos.pdf,1215,Gobierno Autónomo Municipal de Patacamaya,92,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1216_Gobierno_Autónomo_Municipal_de_Colquencha_objeto_gasto_fuente_total_gastos.pdf,2026_1216_Gobierno_Autónomo_Municipal_de_Colquencha_objeto_gasto_fuente_total_gastos.pdf,1216,Gobierno Autónomo Municipal de Colquencha,50,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1217_Gobierno_Autónomo_Municipal_de_Collana_objeto_gasto_fuente_total_gastos.pdf,2026_1217_Gobierno_Autónomo_Municipal_de_Collana_objeto_gasto_fuente_total_gastos.pdf,1217,Gobierno Autónomo Municipal de Collana,90,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1218_Gobierno_Autónomo_Municipal_de_Inquisivi_objeto_gasto_fuente_total_gastos.pdf,2026_1218_Gobierno_Autónomo_Municipal_de_Inquisivi_objeto_gasto_fuente_total_gastos.pdf,1218,Gobierno Autónomo Municipal de Inquisivi,96,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1219_Gobierno_Autónomo_Municipal_de_Quime_objeto_gasto_fuente_total_gastos.pdf,2026_1219_Gobierno_Autónomo_Municipal_de_Quime_objeto_gasto_fuente_total_gastos.pdf,1219,Gobierno Autónomo Municipal de Quime,36,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1220_Gobierno_Autónomo_Municipal_de_Cajuata_objeto_gasto_fuente_total_gastos.pdf,2026_1220_Gobierno_Autónomo_Municipal_de_Cajuata_objeto_gasto_fuente_total_gastos.pdf,1220,Gobierno Autónomo Municipal de Cajuata,79,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1221_Gobierno_Autónomo_Municipal_de_Colquiri_objeto_gasto_fuente_total_gastos.pdf,2026_1221_Gobierno_Autónomo_Municipal_de_Colquiri_objeto_gasto_fuente_total_gastos.pdf,1221,Gobierno Autónomo Municipal de Colquiri,96,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1222_Gobierno_Autónomo_Municipal_de_Ichoca_objeto_gasto_fuente_total_gastos.pdf,2026_1222_Gobierno_Autónomo_Municipal_de_Ichoca_objeto_gasto_fuente_total_gastos.pdf,1222,Gobierno Autónomo Municipal de Ichoca,86,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1223_Gobierno_Autónomo_Municipal_de_Villa_Libertad_Licoma_objeto_gasto_fuente_total_gastos.pdf,2026_1223_Gobierno_Autónomo_Municipal_de_Villa_Libertad_Licoma_objeto_gasto_fuente_total_gastos.pdf,1223,Gobierno Autónomo Municipal de Villa Libertad Licoma,97,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1224_Gobierno_Autónomo_Municipal_de_Achacachi_objeto_gasto_fuente_total_gastos.pdf,2026_1224_Gobierno_Autónomo_Municipal_de_Achacachi_objeto_gasto_fuente_total_gastos.pdf,1224,Gobierno Autónomo Municipal de Achacachi,50,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1225_Gobierno_Autónomo_Municipal_de_Ancoraimes_objeto_gasto_fuente_total_gastos.pdf,2026_1225_Gobierno_Autónomo_Municipal_de_Ancoraimes_objeto_gasto_fuente_total_gastos.pdf,1225,Gobierno Autónomo Municipal de Ancoraimes,29,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1226_Gobierno_Autónomo_Municipal_de_Sorata_objeto_gasto_fuente_total_gastos.pdf,2026_1226_Gobierno_Autónomo_Municipal_de_Sorata_objeto_gasto_fuente_total_gastos.pdf,1226,Gobierno Autónomo Municipal de Sorata,111,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1227_Gobierno_Autónomo_Municipal_de_Guanay_objeto_gasto_fuente_total_gastos.pdf,2026_1227_Gobierno_Autónomo_Municipal_de_Guanay_objeto_gasto_fuente_total_gastos.pdf,1227,Gobierno Autónomo Municipal de Guanay,25,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1228_Gobierno_Autónomo_Municipal_de_Tacacoma_objeto_gasto_fuente_total_gastos.pdf,2026_1228_Gobierno_Autónomo_Municipal_de_Tacacoma_objeto_gasto_fuente_total_gastos.pdf,1228,Gobierno Autónomo Municipal de Tacacoma,74,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1229_Gobierno_Autónomo_Municipal_de_Tipuani_objeto_gasto_fuente_total_gastos.pdf,2026_1229_Gobierno_Autónomo_Municipal_de_Tipuani_objeto_gasto_fuente_total_gastos.pdf,1229,Gobierno Autónomo Municipal de Tipuani,28,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1230_Gobierno_Autónomo_Municipal_de_Quiabaya_objeto_gasto_fuente_total_gastos.pdf,2026_1230_Gobierno_Autónomo_Municipal_de_Quiabaya_objeto_gasto_fuente_total_gastos.pdf,1230,Gobierno Autónomo Municipal de Quiabaya,77,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1231_Gobierno_Autónomo_Municipal_de_Combaya_objeto_gasto_fuente_total_gastos.pdf,2026_1231_Gobierno_Autónomo_Municipal_de_Combaya_objeto_gasto_fuente_total_gastos.pdf,1231,Gobierno Autónomo Municipal de Combaya,30,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1232_Gobierno_Autónomo_Municipal_de_Copacabana_objeto_gasto_fuente_total_gastos.pdf,2026_1232_Gobierno_Autónomo_Municipal_de_Copacabana_objeto_gasto_fuente_total_gastos.pdf,1232,Gobierno Autónomo Municipal de Copacabana,92,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1233_Gobierno_Autónomo_Municipal_de_San_Pedro_de_Tiquina_objeto_gasto_fuente_total_gastos.pdf,2026_1233_Gobierno_Autónomo_Municipal_de_San_Pedro_de_Tiquina_objeto_gasto_fuente_total_gastos.pdf,1233,Gobierno Autónomo Municipal de San Pedro de Tiquina,89,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1234_Gobierno_Autónomo_Municipal_de_Tito_Yupanqui_objeto_gasto_fuente_total_gastos.pdf,2026_1234_Gobierno_Autónomo_Municipal_de_Tito_Yupanqui_objeto_gasto_fuente_total_gastos.pdf,1234,Gobierno Autónomo Municipal de Tito Yupanqui,80,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1235_Gobierno_Autónomo_Municipal_de_Chuma_objeto_gasto_fuente_total_gastos.pdf,2026_1235_Gobierno_Autónomo_Municipal_de_Chuma_objeto_gasto_fuente_total_gastos.pdf,1235,Gobierno Autónomo Municipal de Chuma,86,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1236_Gobierno_Autónomo_Municipal_de_Ayata_objeto_gasto_fuente_total_gastos.pdf,2026_1236_Gobierno_Autónomo_Municipal_de_Ayata_objeto_gasto_fuente_total_gastos.pdf,1236,Gobierno Autónomo Municipal de Ayata,90,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1237_Gobierno_Autónomo_Municipal_de_Aucapata_objeto_gasto_fuente_total_gastos.pdf,2026_1237_Gobierno_Autónomo_Municipal_de_Aucapata_objeto_gasto_fuente_total_gastos.pdf,1237,Gobierno Autónomo Municipal de Aucapata,83,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1238_Gobierno_Autónomo_Municipal_de_Corocoro_objeto_gasto_fuente_total_gastos.pdf,2026_1238_Gobierno_Autónomo_Municipal_de_Corocoro_objeto_gasto_fuente_total_gastos.pdf,1238,Gobierno Autónomo Municipal de Corocoro,56,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1239_Gobierno_Autónomo_Municipal_de_Caquiaviri_objeto_gasto_fuente_total_gastos.pdf,2026_1239_Gobierno_Autónomo_Municipal_de_Caquiaviri_objeto_gasto_fuente_total_gastos.pdf,1239,Gobierno Autónomo Municipal de Caquiaviri,56,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1240_Gobierno_Autónomo_Municipal_de_Calacoto_objeto_gasto_fuente_total_gastos.pdf,2026_1240_Gobierno_Autónomo_Municipal_de_Calacoto_objeto_gasto_fuente_total_gastos.pdf,1240,Gobierno Autónomo Municipal de Calacoto,91,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1241_Gobierno_Autónomo_Municipal_de_Comanche_objeto_gasto_fuente_total_gastos.pdf,2026_1241_Gobierno_Autónomo_Municipal_de_Comanche_objeto_gasto_fuente_total_gastos.pdf,1241,Gobierno Autónomo Municipal de Comanche,87,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1242_Gobierno_Autónomo_Municipal_de_Charaña_objeto_gasto_fuente_total_gastos.pdf,2026_1242_Gobierno_Autónomo_Municipal_de_Charaña_objeto_gasto_fuente_total_gastos.pdf,1242,Gobierno Autónomo Municipal de Charaña,103,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1243_Gobierno_Autónomo_Municipal_de_Waldo_Ballivián_objeto_gasto_fuente_total_gastos.pdf,2026_1243_Gobierno_Autónomo_Municipal_de_Waldo_Ballivián_objeto_gasto_fuente_total_gastos.pdf,1243,Gobierno Autónomo Municipal de Waldo Ballivián,83,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1244_Gobierno_Autónomo_Municipal_de_Nazacara_de_Pacajes_objeto_gasto_fuente_total_gastos.pdf,2026_1244_Gobierno_Autónomo_Municipal_de_Nazacara_de_Pacajes_objeto_gasto_fuente_total_gastos.pdf,1244,Gobierno Autónomo Municipal de Nazacara de Pacajes,58,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1245_Gobierno_Autónomo_Municipal_de_Santiago_de_Callapa_objeto_gasto_fuente_total_gastos.pdf,2026_1245_Gobierno_Autónomo_Municipal_de_Santiago_de_Callapa_objeto_gasto_fuente_total_gastos.pdf,1245,Gobierno Autónomo Municipal de Santiago de Callapa,74,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1246_Gobierno_Autónomo_Municipal_de_Puerto_Acosta_objeto_gasto_fuente_total_gastos.pdf,2026_1246_Gobierno_Autónomo_Municipal_de_Puerto_Acosta_objeto_gasto_fuente_total_gastos.pdf,1246,Gobierno Autónomo Municipal de Puerto Acosta,24,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1247_Gobierno_Autónomo_Municipal_de_Mocomoco_objeto_gasto_fuente_total_gastos.pdf,2026_1247_Gobierno_Autónomo_Municipal_de_Mocomoco_objeto_gasto_fuente_total_gastos.pdf,1247,Gobierno Autónomo Municipal de Mocomoco,109,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1248_Gobierno_Autónomo_Municipal_de_Carabuco_objeto_gasto_fuente_total_gastos.pdf,2026_1248_Gobierno_Autónomo_Municipal_de_Carabuco_objeto_gasto_fuente_total_gastos.pdf,1248,Gobierno Autónomo Municipal de Carabuco,79,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1249_Gobierno_Autónomo_Municipal_de_Apolo_objeto_gasto_fuente_total_gastos.pdf,2026_1249_Gobierno_Autónomo_Municipal_de_Apolo_objeto_gasto_fuente_total_gastos.pdf,1249,Gobierno Autónomo Municipal de Apolo,24,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1250_Gobierno_Autónomo_Municipal_de_Pelechuco_objeto_gasto_fuente_total_gastos.pdf,2026_1250_Gobierno_Autónomo_Municipal_de_Pelechuco_objeto_gasto_fuente_total_gastos.pdf,1250,Gobierno Autónomo Municipal de Pelechuco,25,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1251_Gobierno_Autónomo_Municipal_de_Luribay_objeto_gasto_fuente_total_gastos.pdf,2026_1251_Gobierno_Autónomo_Municipal_de_Luribay_objeto_gasto_fuente_total_gastos.pdf,1251,Gobierno Autónomo Municipal de Luribay,84,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1252_Gobierno_Autónomo_Municipal_de_Sapahaqui_objeto_gasto_fuente_total_gastos.pdf,2026_1252_Gobierno_Autónomo_Municipal_de_Sapahaqui_objeto_gasto_fuente_total_gastos.pdf,1252,Gobierno Autónomo Municipal de Sapahaqui,104,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1253_Gobierno_Autónomo_Municipal_de_Yaco_objeto_gasto_fuente_total_gastos.pdf,2026_1253_Gobierno_Autónomo_Municipal_de_Yaco_objeto_gasto_fuente_total_gastos.pdf,1253,Gobierno Autónomo Municipal de Yaco,78,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1254_Gobierno_Autónomo_Municipal_de_Malla_objeto_gasto_fuente_total_gastos.pdf,2026_1254_Gobierno_Autónomo_Municipal_de_Malla_objeto_gasto_fuente_total_gastos.pdf,1254,Gobierno Autónomo Municipal de Malla,25,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1255_Gobierno_Autónomo_Municipal_de_Cairoma_objeto_gasto_fuente_total_gastos.pdf,2026_1255_Gobierno_Autónomo_Municipal_de_Cairoma_objeto_gasto_fuente_total_gastos.pdf,1255,Gobierno Autónomo Municipal de Cairoma,25,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1256_Gobierno_Autónomo_Municipal_de_Chulumani_Villa_de_la_Libertad_objeto_gasto_fuente_total_gastos.pdf,2026_1256_Gobierno_Autónomo_Municipal_de_Chulumani_Villa_de_la_Libertad_objeto_gasto_fuente_total_gastos.pdf,1256,Gobierno Autónomo Municipal de Chulumani (Villa de la Libertad),29,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1257_Gobierno_Autónomo_Municipal_de_Irupana_Villa_de_Lanza_objeto_gasto_fuente_total_gastos.pdf,2026_1257_Gobierno_Autónomo_Municipal_de_Irupana_Villa_de_Lanza_objeto_gasto_fuente_total_gastos.pdf,1257,Gobierno Autónomo Municipal de Irupana (Villa de Lanza),123,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1258_Gobierno_Autónomo_Municipal_de_Yanacachi_objeto_gasto_fuente_total_gastos.pdf,2026_1258_Gobierno_Autónomo_Municipal_de_Yanacachi_objeto_gasto_fuente_total_gastos.pdf,1258,Gobierno Autónomo Municipal de Yanacachi,93,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1259_Gobierno_Autónomo_Municipal_de_Palos_Blancos_objeto_gasto_fuente_total_gastos.pdf,2026_1259_Gobierno_Autónomo_Municipal_de_Palos_Blancos_objeto_gasto_fuente_total_gastos.pdf,1259,Gobierno Autónomo Municipal de Palos Blancos,103,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1260_Gobierno_Autónomo_Municipal_de_La_Asunta_objeto_gasto_fuente_total_gastos.pdf,2026_1260_Gobierno_Autónomo_Municipal_de_La_Asunta_objeto_gasto_fuente_total_gastos.pdf,1260,Gobierno Autónomo Municipal de La Asunta,121,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1261_Gobierno_Autónomo_Municipal_de_Pucarani_objeto_gasto_fuente_total_gastos.pdf,2026_1261_Gobierno_Autónomo_Municipal_de_Pucarani_objeto_gasto_fuente_total_gastos.pdf,1261,Gobierno Autónomo Municipal de Pucarani,96,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1262_Gobierno_Autónomo_Municipal_de_Laja_objeto_gasto_fuente_total_gastos.pdf,2026_1262_Gobierno_Autónomo_Municipal_de_Laja_objeto_gasto_fuente_total_gastos.pdf,1262,Gobierno Autónomo Municipal de Laja,31,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1263_Gobierno_Autónomo_Municipal_de_Batallas_objeto_gasto_fuente_total_gastos.pdf,2026_1263_Gobierno_Autónomo_Municipal_de_Batallas_objeto_gasto_fuente_total_gastos.pdf,1263,Gobierno Autónomo Municipal de Batallas,40,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1264_Gobierno_Autónomo_Municipal_de_Puerto_Pérez_objeto_gasto_fuente_total_gastos.pdf,2026_1264_Gobierno_Autónomo_Municipal_de_Puerto_Pérez_objeto_gasto_fuente_total_gastos.pdf,1264,Gobierno Autónomo Municipal de Puerto Pérez,99,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1265_Gobierno_Autónomo_Municipal_de_Coroico_objeto_gasto_fuente_total_gastos.pdf,2026_1265_Gobierno_Autónomo_Municipal_de_Coroico_objeto_gasto_fuente_total_gastos.pdf,1265,Gobierno Autónomo Municipal de Coroico,107,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1266_Gobierno_Autónomo_Municipal_de_Coripata_objeto_gasto_fuente_total_gastos.pdf,2026_1266_Gobierno_Autónomo_Municipal_de_Coripata_objeto_gasto_fuente_total_gastos.pdf,1266,Gobierno Autónomo Municipal de Coripata,107,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,1267,Gobierno Autónomo Municipal de Ixiamas,68,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,1268,Gobierno Autónomo Municipal de San Buenaventura,73,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1269_Gobierno_Autónomo_Municipal_de_General_Juan_José_Pérez_Charazani_objeto_gasto_fuente_total_gastos.pdf,2026_1269_Gobierno_Autónomo_Municipal_de_General_Juan_José_Pérez_Charazani_objeto_gasto_fuente_total_gastos.pdf,1269,Gobierno Autónomo Municipal de General Juan José Pérez (Charazani),88,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1270_Gobierno_Autónomo_Municipal_de_Curva_objeto_gasto_fuente_total_gastos.pdf,2026_1270_Gobierno_Autónomo_Municipal_de_Curva_objeto_gasto_fuente_total_gastos.pdf,1270,Gobierno Autónomo Municipal de Curva,69,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1271_Gobierno_Autónomo_Municipal_de_San_Pedro_de_Curahuara_objeto_gasto_fuente_total_gastos.pdf,2026_1271_Gobierno_Autónomo_Municipal_de_San_Pedro_de_Curahuara_objeto_gasto_fuente_total_gastos.pdf,1271,Gobierno Autónomo Municipal de San Pedro de Curahuara,96,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1272_Gobierno_Autónomo_Municipal_de_Papel_Pampa_objeto_gasto_fuente_total_gastos.pdf,2026_1272_Gobierno_Autónomo_Municipal_de_Papel_Pampa_objeto_gasto_fuente_total_gastos.pdf,1272,Gobierno Autónomo Municipal de Papel Pampa,88,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1273_Gobierno_Autónomo_Municipal_de_Chacarilla_objeto_gasto_fuente_total_gastos.pdf,2026_1273_Gobierno_Autónomo_Municipal_de_Chacarilla_objeto_gasto_fuente_total_gastos.pdf,1273,Gobierno Autónomo Municipal de Chacarilla,19,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1274_Gobierno_Autónomo_Municipal_de_Santiago_de_Machaca_objeto_gasto_fuente_total_gastos.pdf,2026_1274_Gobierno_Autónomo_Municipal_de_Santiago_de_Machaca_objeto_gasto_fuente_total_gastos.pdf,1274,Gobierno Autónomo Municipal de Santiago de Machaca,82,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1275_Gobierno_Autónomo_Municipal_de_Catacora_objeto_gasto_fuente_total_gastos.pdf,2026_1275_Gobierno_Autónomo_Municipal_de_Catacora_objeto_gasto_fuente_total_gastos.pdf,1275,Gobierno Autónomo Municipal de Catacora,83,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1276_Gobierno_Autónomo_Municipal_de_Mapiri_objeto_gasto_fuente_total_gastos.pdf,2026_1276_Gobierno_Autónomo_Municipal_de_Mapiri_objeto_gasto_fuente_total_gastos.pdf,1276,Gobierno Autónomo Municipal de Mapiri,78,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1277_Gobierno_Autónomo_Municipal_de_Teoponte_objeto_gasto_fuente_total_gastos.pdf,2026_1277_Gobierno_Autónomo_Municipal_de_Teoponte_objeto_gasto_fuente_total_gastos.pdf,1277,Gobierno Autónomo Municipal de Teoponte,88,True,ok,
