status,departamento_pibpc,provincia_pibpc,municipio_pibpc,municipio_alt_pibpc,pibpc_key,pibpc_alt_key,pib_usd2017,poblacion_estimada_2021,pibpc_usd2017,codigo_entidad,nombre_entidad,departamento_sigep,grupo_eta,tipo,presupuesto_total_sigep
match_exacto,Oruro,Cercado,Paria,Soracachi,paria,soracachi,37573139.34847255,12935.798257132314,2904.5860643162187,1435,Gobierno Autónomo Municipal de Soracachi,Oruro,GAM,municipal,27060543.0
match_exacto,La Paz,Gualberto Villarroel,Chacarilla,Chacarilla,chacarilla,chacarilla,2812920.916298539,1443.3644373217055,1948.863948399733,1273,Gobierno Autónomo Municipal de Chacarilla,La Paz,GAM,municipal,2174255.0
match_exacto,Cochabamba,Germán Jordán,Tolata,Tolata,tolata,tolata,20175256.72370069,5957.533501535972,3386.511669384504,1326,Gobierno Autónomo Municipal de Tolata,Cochabamba,GAM,municipal,15289728.0
match_exacto,Cochabamba,Esteban Arze,Arbieto,Arbieto,arbieto,arbieto,58749256.54276151,15513.140901108423,3787.0639425806953,1322,Gobierno Autónomo Municipal de Arbieto,Cochabamba,GAM,municipal,35523205.0
match_exacto,La Paz,Gualberto Villarroel,Papel Pampa,Papel Pampa,papel pampa,papel pampa,16944949.66875031,8603.416011358553,1969.5606543236952,1272,Gobierno Autónomo Municipal de Papel Pampa,La Paz,GAM,municipal,7269599.0
match_exacto,Pando,Nicolás Suárez,Cobija,Cobija,cobija,cobija,196535053.75392067,75359.1567695848,2607.978408713337,1901,Gobierno Autónomo Municipal de Cobija,Pando,GAM,municipal,146104616.0
match_exacto,La Paz,Aroma,Calamarca,Calamarca,calamarca,calamarca,25215730.259936072,10605.410357588142,2377.6289091816507,1214,Gobierno Autónomo Municipal de Calamarca,La Paz,GAM,municipal,37537262.0
match_exacto,La Paz,Aroma,Colquencha,Colquencha,colquencha,colquencha,19155306.743735883,8252.087871510705,2321.267907224688,1216,Gobierno Autónomo Municipal de Colquencha,La Paz,GAM,municipal,12947346.0
match_exacto,La Paz,Larecaja,Combaya,Combaya,combaya,combaya,8613919.584857997,3977.468246741315,2165.6790326145942,1231,Gobierno Autónomo Municipal de Combaya,La Paz,GAM,municipal,3478989.0
match_exacto,La Paz,Nor Yungas,Coroico,Coroico,coroico,coroico,46335693.8418647,23549.271050039923,1967.6062899529172,1265,Gobierno Autónomo Municipal de Coroico,La Paz,GAM,municipal,27925251.0
match_exacto,La Paz,Nor Yungas,Coripata,Coripata,coripata,coripata,37922506.60355888,16958.26727425104,2236.225316553381,1266,Gobierno Autónomo Municipal de Coripata,La Paz,GAM,municipal,27291772.0
match_exacto,Cochabamba,Arani,Arani,Arani,arani,arani,31518060.551474918,11511.694287828965,2737.91674478345,1336,Gobierno Autónomo Municipal de Arani,Cochabamba,GAM,municipal,14051831.0
match_exacto,Cochabamba,Punata,Punata,Punata,punata,punata,95709409.66340286,33064.09896091356,2894.6625697117865,1315,Gobierno Autónomo Municipal de Punata,Cochabamba,GAM,municipal,62651031.0
match_exacto,La Paz,Pacajes,Nazacara de Pacajes,Nazacara de Pacajes,nazacara de pacajes,nazacara de pacajes,2111922.2189839403,1270.900573132636,1661.7525112749572,1244,Gobierno Autónomo Municipal de Nazacara de Pacajes,La Paz,GAM,municipal,3711909.0
match_exacto,La Paz,Pacajes,Caquiaviri,Caquiaviri,caquiaviri,caquiaviri,24078103.13716757,13486.32243770753,1785.3720499700942,1239,Gobierno Autónomo Municipal de Caquiaviri,La Paz,GAM,municipal,14233739.0
match_exacto,La Paz,Loayza,Luribay,Luribay,luribay,luribay,16016091.202189524,5826.631045299153,2748.773875962352,1251,Gobierno Autónomo Municipal de Luribay,La Paz,GAM,municipal,10677161.0
match_exacto,La Paz,Loayza,Malla,Malla,malla,malla,17964528.867250286,9327.43031634626,1925.9890728711816,1254,Gobierno Autónomo Municipal de Malla,La Paz,GAM,municipal,7739622.0
match_exacto,La Paz,Pacajes,Comanche,Comanche,comanche,comanche,6945588.296319369,3021.3955206639903,2298.801414385161,1241,Gobierno Autónomo Municipal de Comanche,La Paz,GAM,municipal,5349775.0
match_exacto,La Paz,Loayza,Sapahaqui,Sapahaqui,sapahaqui,sapahaqui,34654407.536086746,11100.428714854346,3121.8981199990044,1252,Gobierno Autónomo Municipal de Sapahaqui,La Paz,GAM,municipal,20042207.0
match_exacto,La Paz,Loayza,Cairoma,Cairoma,cairoma,cairoma,23654670.94485281,11778.13884117773,2008.353888829478,1255,Gobierno Autónomo Municipal de Cairoma,La Paz,GAM,municipal,15730198.0
match_exacto,La Paz,Ingavi,Viacha,Viacha,viacha,viacha,305025154.9576876,72830.41718425034,4188.156085746679,1206,Gobierno Autónomo Municipal de Viacha,La Paz,GAM,municipal,185661872.0
match_exacto,La Paz,Inquisivi,Ichoca,Ichoca,ichoca,ichoca,19536214.60476649,9038.418655319574,2161.463785843602,1222,Gobierno Autónomo Municipal de Ichoca,La Paz,GAM,municipal,9486150.0
match_exacto,La Paz,Inquisivi,Villa Libertad Licoma,Licoma (Villa Libertad),villa libertad licoma,licoma villa libertad,7118557.135051419,4971.470558218771,1431.881583464899,1223,Gobierno Autónomo Municipal de Villa Libertad Licoma,La Paz,GAM,municipal,7475587.0
match_exacto,La Paz,Inquisivi,Quime,Quime,quime,quime,26058696.699415118,13708.1639442858,1900.9618505677115,1219,Gobierno Autónomo Municipal de Quime,La Paz,GAM,municipal,12239928.0
match_exacto,Pando,Madre de Dios,Sena,Sena,sena,sena,26647391.96809131,12593.949832951042,2115.8883687443777,1910,Gobierno Autónomo Municipal de Sena,Pando,GAM,municipal,28703798.0
match_exacto,Pando,Madre de Dios,San Lorenzo,San Lorenzo,san lorenzo,san lorenzo,21885825.93187953,11025.031576367135,1985.1032425878225,1909,Gobierno Autónomo Municipal de San Lorenzo,Pando,GAM,municipal,17803025.0
match_exacto,Beni,General José Ballivián,Santa Rosa,Santa Rosa,santa rosa,santa rosa,59099220.9478341,21555.641765847504,2741.705470419822,1809,Gobierno Autónomo Municipal de Santa Rosa,Beni,GAM,municipal,16814311.0
match_exacto,La Paz,Los Andes,Laja,Laja,laja,laja,105991844.67604303,28608.2335393114,3704.941954224352,1262,Gobierno Autónomo Municipal de Laja,La Paz,GAM,municipal,52102316.0
match_exacto,La Paz,Aroma,Ayo Ayo,Ayo Ayo,ayo ayo,ayo ayo,13026509.47368035,6129.638062519749,2125.1678061274406,1213,Gobierno Autónomo Municipal de Ayo Ayo,La Paz,GAM,municipal,11357460.0
match_exacto,La Paz,Aroma,Patacamaya,Patacamaya,patacamaya,patacamaya,52097211.01352076,23068.4086608656,2258.379057672109,1215,Gobierno Autónomo Municipal de Patacamaya,La Paz,GAM,municipal,28743849.0
match_exacto,La Paz,Aroma,Umala,Umala,umala,umala,27378196.53478408,13199.515566463162,2074.1819195505614,1212,Gobierno Autónomo Municipal de Umala,La Paz,GAM,municipal,14643089.0
match_contiene,La Paz,Aroma,Sica Sica,Sica Sica,sica sica,sica sica,72044207.40857479,32634.526496675287,2207.606947075345,1211,Gobierno Autónomo Municipal de Sica Sica (Villa Aroma),La Paz,GAM,municipal,38535569.0
match_exacto,Oruro,Tomás Barrón,Eucaliptus,Eucaliptus,eucaliptus,eucaliptus,17759636.483423565,7679.059116826733,2312.7360023193173,1411,Gobierno Autónomo Municipal de Eucaliptus,Oruro,GAM,municipal,10377993.0
match_exacto,Oruro,Cercado,Caracollo,Caracollo,caracollo,caracollo,41552901.31782763,14319.560621507484,2901.827955210903,1402,Gobierno Autónomo Municipal de Caracollo,Oruro,GAM,municipal,32785074.0
match_exacto,La Paz,Murillo,Palca,Palca,palca,palca,36639569.07341456,12840.220278390272,2853.5000396432392,1202,Gobierno Autónomo Municipal de Palca,La Paz,GAM,municipal,38601942.0
match_contiene,La Paz,Murillo,Achocalla,Achocalla,achocalla,achocalla,68467095.03237857,15640.007545320348,4377.689386273003,1204,Gobierno Autónomo Municipal Ecológico Productivo de Achocalla,La Paz,GAM,municipal,110473572.0
match_contiene,La Paz,Murillo,El Alto,El Alto,el alto,el alto,4487134021.949349,1126531.9976922155,3983.1394324720254,1205,Gobierno Autónomo Municipal de El Alto de La Paz,La Paz,GAM,municipal,1490573041.0
match_exacto,La Paz,Sud Yungas,Yanacachi,Yanacachi,yanacachi,yanacachi,19369813.89576436,8371.528779249265,2313.772598354657,1258,Gobierno Autónomo Municipal de Yanacachi,La Paz,GAM,municipal,8132544.0
match_exacto,Cochabamba,Tapacarí,Tapacarí,Tapacarí,tapacari,tapacari,71228923.82498047,29556.52806129393,2409.921885184446,1330,Gobierno Autónomo Municipal de Tapacari,Cochabamba,GAM,municipal,23450715.0
match_contiene,Chuquisaca,Azurduy,Tarvita,Tarvita (Villa Arias),tarvita,tarvita villa arias,26745655.89834368,14946.981537640471,1789.3683638392815,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),Chuquisaca,GAM,municipal,19365374.0
match_contiene,Potosí,José María Linares,Puna,Puna,puna,puna,46576730.66823048,23284.22921654519,2000.3552720196644,1528,Gobierno Autónomo Municipal de Puna (Villa Talavera),Potosí,GAM,municipal,17396501.0
match_exacto,Chuquisaca,Nor Cinti,San Lucas,San Lucas,san lucas,san lucas,80806301.6621779,44058.31768847782,1834.0759679825555,1120,Gobierno Autónomo Municipal de San Lucas,Chuquisaca,GAM,municipal,48664005.0
match_exacto,Chuquisaca,Nor Cinti,Camargo,Camargo,camargo,camargo,33345115.3876319,13718.1803722683,2430.724373258717,1119,Gobierno Autónomo Municipal de Camargo,Chuquisaca,GAM,municipal,18125225.0
match_exacto,La Paz,Ingavi,Desaguadero,Desaguadero,desaguadero,desaguadero,12203059.717218945,5063.756610367513,2409.882752309709,1209,Gobierno Autónomo Municipal de Desaguadero,La Paz,GAM,municipal,13436897.0
match_exacto,La Paz,Ingavi,Jesús de Machaca,Jesús de Machaca,jesus de machaca,jesus de machaca,32857176.989157125,18136.968640299307,1811.6134862884617,1279,Gobierno Autónomo Municipal de Jesús de Machaca,La Paz,GAM,municipal,25394213.0
match_exacto,La Paz,Ingavi,Puerto Mayor de Guaqui,Guaqui,puerto mayor de guaqui,guaqui,13406674.989299675,6423.380407259974,2087.168148121337,1207,Gobierno Autónomo Municipal de Guaqui,La Paz,GAM,municipal,8793424.0
match_exacto,La Paz,Manco Kapac,Tito Yupanqui,Tito Yupanqui,tito yupanqui,tito yupanqui,10118854.866757102,4678.582348000595,2162.80362599184,1234,Gobierno Autónomo Municipal de Tito Yupanqui,La Paz,GAM,municipal,6950684.0
match_exacto,La Paz,Los Andes,Pucarani,Pucarani,pucarani,pucarani,54386260.87692574,19024.6571254735,2858.7248915043,1261,Gobierno Autónomo Municipal de Pucarani,La Paz,GAM,municipal,65742628.0
match_exacto,La Paz,Larecaja,Quiabaya,Quiabaya,quiabaya,quiabaya,4419942.187252984,2577.838867813973,1714.5921114150665,1230,Gobierno Autónomo Municipal de Quiabaya,La Paz,GAM,municipal,4281427.0
match_exacto,La Paz,Omasuyos,Huatajata,Huatajata,huatajata,huatajata,4617159.147470896,2363.7983581577364,1953.279615216144,1286,Gobierno Autónomo Municipal de Huatajata,La Paz,GAM,municipal,6951578.0
match_exacto,La Paz,Franz Tamayo,Apolo,Apolo,apolo,apolo,37843726.49091791,19766.942015170203,1914.4957506262028,1249,Gobierno Autónomo Municipal de Apolo,La Paz,GAM,municipal,18833316.0
match_exacto,La Paz,Muñecas,Aucapata,Aucapata,aucapata,aucapata,8162674.893730904,5034.758015433506,1621.2645908123302,1237,Gobierno Autónomo Municipal de Aucapata,La Paz,GAM,municipal,6443660.0
match_exacto,La Paz,Omasuyos,Chua Cocani,Chua Cocani,chua cocani,chua cocani,13122499.883863952,6487.168704633502,2022.8393127021843,1287,Gobierno Autónomo Municipal de Chua Cocani,La Paz,GAM,municipal,7448504.0
match_exacto,La Paz,Omasuyos,Villa Ancoraimes,Ancoraimes,villa ancoraimes,ancoraimes,34727633.92563488,16210.908783510164,2142.238562279744,1225,Gobierno Autónomo Municipal de Ancoraimes,La Paz,GAM,municipal,22464885.0
match_contiene,Potosí,Nor Lipez,"Colcha ""K""","Colcha""K"" (V.Martin)",colcha k,colcha k v martin,48635921.64560965,14265.818341465643,3409.262650165843,1521,"Gobierno Autónomo Municipal de Colcha""K"" (Villa Martín)",Potosí,GAM,municipal,84434720.0
match_manual,La Paz,Camacho,Puerto Mayor de Carabuco,Puerto Carabuco,puerto mayor de carabuco,puerto carabuco,20309157.055771,9788.643535275189,2074.767252743774,1248,Gobierno Autónomo Municipal de Carabuco,La Paz,GAM,municipal,18411309.0
match_exacto,Oruro,Sabaya,Sabaya,Sabaya,sabaya,sabaya,22189374.36304032,8392.405732539864,2643.9825563968484,1431,Gobierno Autónomo Municipal de Sabaya,Oruro,GAM,municipal,17685181.0
match_exacto,La Paz,Larecaja,Tipuani,Tipuani,tipuani,tipuani,12191050.46615747,6595.304464442013,1848.4439242925653,1229,Gobierno Autónomo Municipal de Tipuani,La Paz,GAM,municipal,13374478.0
match_exacto,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,la paz,la paz,2741834974.278835,698897.5334339994,3923.0857788365065,1201,Gobierno Autónomo Municipal de La Paz,La Paz,GAM,municipal,1724178990.0
match_exacto,La Paz,Larecaja,Sorata,Sorata,sorata,sorata,60028276.07164423,30169.060552569405,1989.729708919684,1226,Gobierno Autónomo Municipal de Sorata,La Paz,GAM,municipal,38465729.0
match_exacto,La Paz,Sud Yungas,La Asunta,La Asunta,la asunta,la asunta,60211402.010847576,36235.02421869353,1661.690679367194,1260,Gobierno Autónomo Municipal de La Asunta,La Paz,GAM,municipal,58639357.0
match_exacto,La Paz,Muñecas,Chuma,Chuma,chuma,chuma,19311005.985303767,12952.336611827535,1490.928360190219,1235,Gobierno Autónomo Municipal de Chuma,La Paz,GAM,municipal,16437519.0
match_exacto,La Paz,Larecaja,Guanay,Guanay,guanay,guanay,38380085.62768979,20193.868211561865,1900.5811677881277,1227,Gobierno Autónomo Municipal de Guanay,La Paz,GAM,municipal,20610091.0
match_exacto,La Paz,Larecaja,Teoponte,Teoponte,teoponte,teoponte,24014438.01650917,12709.108528846744,1889.54543601559,1277,Gobierno Autónomo Municipal de Teoponte,La Paz,GAM,municipal,40897486.0
match_exacto,La Paz,Larecaja,Mapiri,Mapiri,mapiri,mapiri,22937849.89104809,11605.226424843417,1976.510328307324,1276,Gobierno Autónomo Municipal de Mapiri,La Paz,GAM,municipal,25040043.0
match_exacto,La Paz,Camacho,Humanata,Humanata,humanata,humanata,8951771.809032107,4823.209444282325,1855.978246941772,1284,Gobierno Autónomo Municipal de Humanata,La Paz,GAM,municipal,5501945.0
match_exacto,Chuquisaca,Hernando Siles,Huacareta,San Pablo de Huacareta,huacareta,san pablo de huacareta,24044252.63475693,12715.702274811125,1890.9103182123756,1116,Gobierno Autónomo Municipal de San Pablo de Huacareta,Chuquisaca,GAM,municipal,11701686.0
match_exacto,Chuquisaca,Hernando Siles,Monteagudo,Monteagudo,monteagudo,monteagudo,37982235.140659966,19460.08835025985,1951.8017830660456,1115,Gobierno Autónomo Municipal de Monteagudo,Chuquisaca,GAM,municipal,36974829.0
match_exacto,Potosí,Tomás Frías,Potosí,Potosí,potosi,potosi,666079120.3915318,242769.1671448284,2743.672634483151,1501,Gobierno Autónomo Municipal de Potosí,Potosí,GAM,municipal,393195227.0
match_exacto,La Paz,Manco Kapac,San Pedro de Tiquina,San Pedro de Tiquina,san pedro de tiquina,san pedro de tiquina,9639369.64706093,4520.005577884112,2132.601272490747,1233,Gobierno Autónomo Municipal de San Pedro de Tiquina,La Paz,GAM,municipal,8560323.0
match_exacto,Santa Cruz,Cordillera,Lagunillas,Lagunillas,lagunillas,lagunillas,6481788.738850536,2610.044691968149,2483.4014370699647,1718,Gobierno Autónomo Municipal de Lagunillas,Santa Cruz,GAM,municipal,9443826.0
match_exacto,La Paz,Bautista Saavedra,Curva,Curva,curva,curva,7761350.117298748,3543.033843917992,2190.594405588861,1270,Gobierno Autónomo Municipal de Curva,La Paz,GAM,municipal,9161783.0
match_exacto,La Paz,Franz Tamayo,Pelechuco,Pelechuco,pelechuco,pelechuco,22302291.0748248,10059.39320079184,2217.0612709590914,1250,Gobierno Autónomo Municipal de Pelechuco,La Paz,GAM,municipal,11659479.0
match_exacto,La Paz,Sud Yungas,Palos Blancos,Palos Blancos,palos blancos,palos blancos,75491922.28684725,39136.84217960902,1928.922163428399,1259,Gobierno Autónomo Municipal de Palos Blancos,La Paz,GAM,municipal,47454535.0
match_contiene,Beni,General José Ballivián,Puerto Menor de Rurrenabaque,Rurrenabaque,puerto menor de rurrenabaque,rurrenabaque,30188707.17887194,12600.494199202016,2395.835171352548,1807,Gobierno Autónomo Municipal de Puerto Rurrenabaque,Beni,GAM,municipal,27712885.0
match_exacto,La Paz,Abel Iturralde,San Buenaventura,San Buenaventura,san buenaventura,san buenaventura,13666580.35652582,5096.200567469594,2681.719484072751,1268,Gobierno Autónomo Municipal de San Buenaventura,La Paz,GAM,municipal,10276537.0
match_exacto,Beni,Yacuma,Santa Ana,Santa Ana de Yacuma,santa ana,santa ana de yacuma,42582528.1360566,15905.336769265885,2677.247816490088,1810,Gobierno Autónomo Municipal de Santa Ana,Beni,GAM,municipal,40087242.0
match_exacto,Beni,General José Ballivián,San Borja,San Borja,san borja,san borja,91951214.2270428,47632.54814702444,1930.428200969276,1808,Gobierno Autónomo Municipal de San Borja,Beni,GAM,municipal,60852061.0
match_exacto,Beni,General José Ballivián,Reyes,Reyes,reyes,reyes,33473672.09213074,14891.757235530586,2247.7986689351296,1806,Gobierno Autónomo Municipal de Reyes,Beni,GAM,municipal,13754130.0
match_exacto,Pando,Madre de Dios,Puerto Gonzalo Moreno,Puerto Gonzalo Moreno,puerto gonzalo moreno,puerto gonzalo moreno,23031960.42002866,9534.545534089892,2415.6327470124297,1908,Gobierno Autónomo Municipal de Puerto Gonzalo Moreno,Pando,GAM,municipal,23407860.0
match_exacto,Beni,Mamoré,Puerto Siles,Puerto Siles,puerto siles,puerto siles,3089194.004124635,1254.82072207229,2461.8608457652385,1816,Gobierno Autónomo Municipal de Puerto Síles,Beni,GAM,municipal,1357064.0
match_exacto,La Paz,Camacho,Mocomoco,Mocomoco,mocomoco,mocomoco,38946323.72355628,21124.44548581234,1843.6613519494997,1247,Gobierno Autónomo Municipal de Mocomoco,La Paz,GAM,municipal,18856701.0
match_exacto,Beni,Yacuma,Exaltación,Exaltación,exaltacion,exaltacion,29065326.145503964,9497.099457047154,3060.442430550367,1820,Gobierno Autónomo Municipal de Exaltación,Beni,GAM,municipal,12319645.0
match_exacto,Beni,Vaca Diez,Riberalta,Riberalta,riberalta,riberalta,256687160.01309088,105432.42897185904,2434.6129792912507,1803,Gobierno Autónomo Municipal de Riberalta,Beni,GAM,municipal,161898609.0
match_exacto,Pando,Nicolás Suárez,Bella Flor,Bella Flor,bella flor,bella flor,22328906.48732808,9502.15286822543,2349.878685070882,1904,Gobierno Autónomo Municipal de Bella Flor,Pando,GAM,municipal,7706692.0
match_exacto,Pando,Manuripi,San Pedro,San Pedro (Conquista),san pedro,san pedro conquista,3951340.244515072,1792.4486535476178,2204.4370625036154,1906,Gobierno Autónomo Municipal de San Pedro,Pando,GAM,municipal,6312128.0
match_exacto,Pando,Manuripi,Puerto Rico,Puerto Rico,puerto rico,puerto rico,23070375.64731833,8742.520309573943,2638.8701233045963,1905,Gobierno Autónomo Municipal de Puerto Rico,Pando,GAM,municipal,14377762.0
match_exacto,Pando,Abuná,Santa Rosa,Santa Rosa del Abuna,santa rosa,santa rosa del abuna,12460845.174200376,5168.354297273711,2410.988964276971,1911,Gobierno Autónomo Municipal de Santa Rosa del Abuná,Pando,GAM,municipal,5683428.0
match_contiene,Pando,Abuná,Ingavi,Ingavi,ingavi,ingavi,3233372.302933252,1547.7033184722352,2089.1421917509165,1912,Gobierno Autónomo Municipal de Ingavi (Humaita),Pando,GAM,municipal,5060458.0
match_exacto,Beni,Vaca Diez,Guayaramerín,Guayaramerín,guayaramerin,guayaramerin,220763271.08055344,78111.08023882212,2826.2734352869893,1805,Gobierno Autónomo Municipal de Puerto Guayaramerín,Beni,GAM,municipal,57405738.0
match_exacto,Pando,Federico Román,Villa Nueva,Villa Nueva (Loma Alta),villa nueva,villa nueva loma alta,7587314.073342424,2965.393199802695,2558.6199070825587,1914,Gobierno Autónomo Municipal de Villa Nueva (Loma Alta),Pando,GAM,municipal,4971902.0
match_exacto,Pando,Federico Román,Santos Mercado,Santos Mercado,santos mercado,santos mercado,7395624.53863937,3414.3903501211,2166.016120089218,1915,Gobierno Autónomo Municipal de Santos Mercado,Pando,GAM,municipal,4257745.0
match_exacto,Pando,Federico Román,Nueva Esperanza,Nuevo Manoa (Nueva Esperanza),nueva esperanza,nuevo manoa nueva esperanza,10343100.341952557,2505.4428872949047,4128.252292000905,1913,Gobierno Autónomo Municipal de Nueva Esperanza,Pando,GAM,municipal,2799727.0
match_exacto,La Paz,Omasuyos,Santiago de Huata,Santiago de Huata,santiago de huata,santiago de huata,12502716.033601338,5780.791137645573,2162.80362599184,1282,Gobierno Autónomo Municipal de Santiago de Huata,La Paz,GAM,municipal,10133057.0
match_exacto,La Paz,Los Andes,Puerto Pérez,Puerto Pérez,puerto perez,puerto perez,9562071.475264236,3967.896110735597,2409.859333109291,1264,Gobierno Autónomo Municipal de Puerto Pérez,La Paz,GAM,municipal,7948356.0
match_exacto,Potosí,Rafael Bustillo,Chuquihuta Ayllu Jucumani,Chuquihuta,chuquihuta ayllu jucumani,chuquihuta,25654435.002721157,13947.988252899737,1839.2928455031995,1540,Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani,Potosí,GAM,municipal,8518166.0
match_exacto,La Paz,Caranavi,Alto Beni,Alto Beni,alto beni,alto beni,19878912.710731,10141.772228697504,1960.1024616270668,1285,Gobierno Autónomo Municipal de Alto Beni,La Paz,GAM,municipal,10227654.0
match_exacto,La Paz,Caranavi,Caranavi,Caranavi,caranavi,caranavi,102744526.1716344,52271.5658817149,1965.5911285331404,1210,Gobierno Autónomo Municipal de Caranavi,La Paz,GAM,municipal,87897286.0
match_exacto,Chuquisaca,Tomina,Alcalá,Villa Alcala,alcala,villa alcala,10803181.876584817,4962.455897754011,2176.9829494050105,1113,Gobierno Autónomo Municipal de Villa Alcalá,Chuquisaca,GAM,municipal,8101707.0
match_exacto,Chuquisaca,Tomina,Sopachuy,Sopachuy,sopachuy,sopachuy,13737027.888893018,7008.849521790771,1959.9547466647832,1112,Gobierno Autónomo Municipal de Sopachuy,Chuquisaca,GAM,municipal,9564373.0
match_exacto,La Paz,Omasuyos,Huarina,Huarina,huarina,huarina,14551096.288606483,7430.653040051498,1958.252687909869,1281,Gobierno Autónomo Municipal de Huarina,La Paz,GAM,municipal,10914396.0
match_exacto,Cochabamba,Bolivar,Bolivar,Bolivar,bolivar,bolivar,19414215.634757478,9387.82978160818,2068.0195621774183,1340,Gobierno Autónomo Municipal de Bolivar,Cochabamba,GAM,municipal,7855912.0
match_exacto,Chuquisaca,Tomina,Tomina,Tomina,tomina,tomina,18643250.484731477,8575.642181091936,2173.9771892345475,1111,Gobierno Autónomo Municipal de Tomina,Chuquisaca,GAM,municipal,9760722.0
match_contiene,Chuquisaca,Zudáñez,Zudañez,Zudañez,zudanez,zudanez,19820823.17492391,10140.785337325604,1954.5649094817727,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),Chuquisaca,GAM,municipal,15894480.0
match_exacto,Chuquisaca,Tomina,Padilla,Padilla,padilla,padilla,26559594.65585865,11664.659400133403,2276.9284335515963,1110,Gobierno Autónomo Municipal de Padilla,Chuquisaca,GAM,municipal,14200568.0
match_exacto,Chuquisaca,Zudáñez,Mojocoya,Villa Mojocoya,mojocoya,villa mojocoya,22985295.883161616,12207.483038574468,1882.8857521677728,1108,Gobierno Autónomo Municipal de Villa Mojocoya,Chuquisaca,GAM,municipal,10515624.0
match_exacto,Santa Cruz,Vallegrande,Pucará,Pucará,pucara,pucara,5109570.318502388,2339.7598396547955,2183.801188440026,1729,Gobierno Autónomo Municipal de Pucara,Santa Cruz,GAM,municipal,2055912.0
match_exacto,Chuquisaca,Belisario Boeto,Villa Serrano,Villa Serrano,villa serrano,villa serrano,26857564.28868817,12178.43308110099,2205.338249168268,1122,Gobierno Autónomo Municipal de Villa Serrano,Chuquisaca,GAM,municipal,12924183.0
match_exacto,La Paz,Los Andes,Batallas,Batallas,batallas,batallas,46316712.36694524,19697.94043869493,2351.3479752411063,1263,Gobierno Autónomo Municipal de Batallas,La Paz,GAM,municipal,30560704.0
match_exacto,Chuquisaca,Azurduy,Azurduy,Villa Azurduy,azurduy,villa azurduy,22683668.87309517,13508.203438124045,1679.251351003148,1104,Gobierno Autónomo Municipal de Villa Azurduy,Chuquisaca,GAM,municipal,16184792.0
match_exacto,Potosí,José María Linares,"Caiza ""D""","Caiza ""D""",caiza d,caiza d,23189017.862373117,10138.684367121665,2287.182145404571,1529,"Gobierno Autónomo Municipal de Caiza ""D""",Potosí,GAM,municipal,14303070.0
match_exacto,La Paz,Manco Kapac,Copacabana,Copacabana,copacabana,copacabana,29860512.75978817,12920.82444037438,2311.0377280943044,1232,Gobierno Autónomo Municipal de Copacabana,La Paz,GAM,municipal,19251842.0
match_exacto,Potosí,Cornelio Saavedra,Chaquí,Chaquí,chaqui,chaqui,29436666.646064326,13727.39502357072,2144.373830251107,1509,Gobierno Autónomo Municipal de Chaqui,Potosí,GAM,municipal,9515621.0
match_exacto,Chuquisaca,Tomina,El Villar,El Villar,el villar,el villar,11916521.06947702,6587.83208538396,1808.8683674733472,1114,Gobierno Autónomo Municipal de El Villar,Chuquisaca,GAM,municipal,8056284.0
match_exacto,Potosí,Nor Chichas,Vitichi,Vitichi,vitichi,vitichi,24662939.87210551,11341.979473093515,2174.4828520112555,1518,Gobierno Autónomo Municipal de Vitichi,Potosí,GAM,municipal,10592641.0
match_exacto,Chuquisaca,Luis Calvo,Villa Vaca Guzmán,Villa Vaca Guzman (Muyupampa),villa vaca guzman,villa vaca guzman muyupampa,13933784.82741738,6546.583981634278,2128.405419758928,1126,Gobierno Autónomo Municipal de Villa Vaca Guzmán,Chuquisaca,GAM,municipal,16368235.0
match_exacto,Potosí,Nor Chichas,Cotagaita,Cotagaita,cotagaita,cotagaita,84732536.2515115,32216.05745139842,2630.133633804824,1517,Gobierno Autónomo Municipal de Cotagaita,Potosí,GAM,municipal,41484146.0
match_contiene,Chuquisaca,Sur Cinti,Villa Abecia,Villa Abecia,villa abecia,villa abecia,20307961.54075644,4658.6290600631655,4359.214111904648,1123,Gobierno Autónomo Municipal de Camataqui (Villa Abecia),Chuquisaca,GAM,municipal,6082776.0
match_exacto,Potosí,Sur Chichas,Tupiza,Tupiza,tupiza,tupiza,134912846.54972956,56434.70430695952,2390.60075190457,1519,Gobierno Autónomo Municipal de Tupiza,Potosí,GAM,municipal,64026962.0
match_exacto,Chuquisaca,Sur Cinti,Las Carreras,Las Carreras,las carreras,las carreras,52580690.58835822,10076.265107029078,5218.27185270052,1125,Gobierno Autónomo Municipal de Las Carreras,Chuquisaca,GAM,municipal,14015349.0
match_exacto,La Paz,Larecaja,Tacacoma,Tacacoma,tacacoma,tacacoma,13833334.86407792,8070.212126873681,1714.1228317918844,1228,Gobierno Autónomo Municipal de Tacacoma,La Paz,GAM,municipal,10632316.0
match_exacto,Santa Cruz,Ichilo,Yapacaní,Yapacaní,yapacani,yapacani,138652030.868469,55528.99429744534,2496.9303446370504,1712,Gobierno Autónomo Municipal de Yapacaní,Santa Cruz,GAM,municipal,82374547.0
